,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL256041,-0.331748615029,-22.5512912303,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL256442,10.3040602177,20.9284850912,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256471,0.0577090606673,-14.7273326821,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256472,10.7899589875,22.3147864171,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256473,10.6578780185,22.2894424213,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256474,0.800278242675,-13.9358143508,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256475,0.580462820508,-13.8822981518,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256477,11.6597007624,20.8958593782,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256481,10.1135567896,23.3915925321,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256482,11.0036408314,23.5436195386,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256488,10.3010011853,22.2793997527,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256492,4.71832282876,12.8567196264,0,3,2,1,1,0,0,1,2,1,0,0,3,1,0,0,1,1,2,1,0,1,0,0
CHEMBL256597,-0.318470989658,-22.5435117925,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL256637,4.28449291117,13.0010545968,0,3,2,1,3,0,0,1,2,1,0,0,3,4,0,0,1,1,2,1,0,1,0,0
CHEMBL256650,10.700633582,22.9907652226,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256651,15.2258081111,9.51427898204,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256652,10.8029855265,20.477807401,2,0,4,3,0,4,2,2,4,3,4,3,0,2,2,3,4,3,4,4,3,3,4,3
CHEMBL256653,15.1573866881,9.46600881216,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256658,8.70677924062,21.5027289698,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256659,0.813683376661,-14.1689385277,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL256804,-0.316013451407,-22.5460292547,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL256853,-0.281399613598,-22.5268340781,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL257077,-0.307541109607,-22.5408625926,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL257097,-0.327504368803,-22.5481890555,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL257098,-0.314177966403,-22.5427331845,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL257369,10.9854623482,23.5871594646,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257524,10.1572941826,23.771565107,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257525,10.1586434818,23.7993251036,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257534,-0.32452922648,-14.4525520126,2,0,4,3,0,4,2,2,4,3,4,3,0,2,2,3,4,3,4,4,3,3,4,3
CHEMBL257536,-0.314609876301,-14.4503748482,2,0,4,3,0,4,2,2,4,3,4,3,0,3,2,3,4,3,4,4,3,3,4,3
CHEMBL257716,8.70101337315,21.5069635668,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257717,8.71088862138,21.5121000747,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL25772,-15.948016069,1.06920887438,2,0,3,3,0,2,2,0,3,3,3,1,1,0,3,1,1,2,2,2,4,1,4,1
CHEMBL257900,10.113448614,23.5794066561,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257901,10.1513519864,23.5008839052,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL257946,11.1062444393,21.4702840937,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL258090,10.7731236982,22.3324257902,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL25815,-1.41463105951,-6.82952889397,1,0,0,0,3,1,1,3,3,4,4,4,2,1,2,4,2,4,3,3,4,4,4,4
CHEMBL25856,9.72131611812,-0.849755969706,4,2,4,4,2,3,4,3,1,2,1,3,4,1,4,4,3,2,1,4,3,2,2,4
CHEMBL25887,-16.2665303496,0.694644967743,2,0,3,3,0,2,2,0,3,3,3,1,1,0,3,1,1,2,2,2,4,1,4,1
CHEMBL25924,23.6146414603,-16.3862218209,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL25938,-20.0895586218,4.47932224126,2,0,3,3,0,2,2,0,3,3,3,1,4,2,4,1,1,2,2,2,4,3,4,1
CHEMBL26,13.0944665875,-13.7466382777,4,0,4,1,3,1,3,3,4,1,2,0,4,3,1,2,4,2,2,2,4,3,4,0
CHEMBL260994,1.38085032197,0.431557774324,1,0,0,0,3,1,1,1,0,0,0,1,2,1,1,3,0,0,0,0,1,4,0,0
CHEMBL26118,-4.68237759765,12.1411727968,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,2,0,0
CHEMBL26120,-15.8693404997,-0.197966318695,2,0,3,3,0,2,2,0,3,3,3,1,1,0,3,1,1,2,2,2,4,1,4,1
CHEMBL26181,-10.5419950475,11.3810374388,3,3,3,2,2,3,2,0,1,2,1,0,1,0,3,1,3,4,1,3,3,4,0,0
CHEMBL26188,14.3384829572,-9.22492446905,0,3,0,0,1,0,1,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2
CHEMBL261917,1.82885130501,6.77897956388,4,1,4,4,4,3,4,4,4,4,3,4,4,3,4,4,2,3,3,2,2,2,3,3
CHEMBL262469,-8.57871941585,-24.5004142783,2,0,2,0,3,1,1,2,2,1,2,2,2,3,2,3,1,0,2,2,1,0,1,2
CHEMBL262724,6.97641389581,-8.05439129099,1,3,2,0,1,0,1,2,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,2
CHEMBL263162,-17.6745767818,-1.2414009224,1,3,2,3,0,2,2,0,3,3,3,1,1,0,3,1,1,2,2,2,4,1,4,1
CHEMBL263282,-6.09932096838,16.8139505209,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL263329,-11.9657999325,8.5091101472,1,3,2,1,1,0,0,1,3,1,3,4,4,2,4,4,0,1,0,2,0,1,1,2
CHEMBL26365,9.73622333959,-0.854199345733,4,2,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL263700,8.50772421372,-17.4041329124,4,3,3,2,4,4,4,3,3,4,3,0,4,3,2,2,2,3,3,1,3,4,3,0
CHEMBL263881,-18.8926421954,-3.48705266245,4,3,3,2,4,1,3,0,3,4,3,0,2,3,2,4,3,4,4,4,3,4,3,0
CHEMBL264394,2.50316025612,-27.1031890681,4,0,4,4,4,4,4,4,2,4,3,3,1,0,3,1,4,4,4,4,4,2,4,4
CHEMBL26471,23.6088265207,-15.703356511,3,3,1,2,2,3,4,3,1,2,1,3,0,3,1,2,3,2,1,3,3,2,2,3
CHEMBL26560,-5.721529116,11.6672863351,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,3,0,0
CHEMBL266018,-24.9405657845,1.43852505926,4,1,4,4,4,4,4,4,4,4,3,3,4,3,4,4,2,3,3,2,2,2,3,3
CHEMBL266723,26.2709259264,-5.40504159927,2,3,3,3,4,2,4,3,2,3,3,0,2,2,2,2,2,3,1,1,4,4,3,0
CHEMBL267014,-5.56486216934,6.95776563452,2,3,3,3,3,0,0,1,2,1,4,0,4,2,4,1,1,1,2,1,1,1,3,2
CHEMBL267044,12.6221897607,-13.8902390597,4,0,0,1,3,1,3,3,4,1,2,0,4,3,1,2,4,2,2,2,4,3,4,0
CHEMBL267086,-4.66589412943,13.4577984462,3,3,1,2,2,3,2,0,1,2,1,2,3,1,0,0,3,2,1,2,3,2,4,4
CHEMBL26751,23.5942046268,-15.0448963354,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL267557,-5.37013639247,13.206226726,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,2,2,0
CHEMBL267562,-5.23883803193,1.57552580228,3,3,1,4,0,4,3,4,4,3,4,4,3,4,0,0,2,2,4,4,4,4,4,4
CHEMBL267723,12.2858412918,-13.9642889171,0,0,0,1,3,1,3,3,4,1,2,0,0,3,1,2,4,2,2,2,4,3,4,0
CHEMBL26789,6.63292439369,7.56627654714,0,3,2,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
CHEMBL267930,1.55729260387,-0.800590077576,1,0,0,1,3,1,1,3,4,1,4,4,2,1,2,3,2,1,3,4,4,2,4,4
CHEMBL267932,-1.81159343188,-2.09905244331,1,0,0,1,3,1,1,3,4,1,4,4,2,2,2,3,2,1,3,4,4,2,4,4
CHEMBL268258,-14.1131924898,16.620340989,3,3,1,2,2,3,2,0,1,4,1,4,1,2,0,0,3,4,4,4,2,4,4,4
CHEMBL268371,11.2702466245,5.55423536743,1,0,0,0,1,0,1,1,0,0,0,1,2,2,1,3,0,0,0,0,0,0,1,0
CHEMBL26853,12.9167994367,-5.56388519284,0,3,0,1,1,0,1,2,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,2
CHEMBL268799,-12.2616099222,6.31211993018,2,3,3,3,3,0,0,1,2,3,3,0,4,2,4,1,1,1,2,1,1,1,0,2
CHEMBL269004,-7.26345262078,13.7219056494,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL26907,22.7549445223,-16.8731011248,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL269396,23.1273160075,-3.04126502605,3,3,4,3,0,2,2,3,2,3,3,0,3,2,0,2,2,3,1,1,4,4,3,0
CHEMBL26965,9.75710947725,-0.857331037061,4,2,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL269959,10.7199866478,22.4048924759,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL26998,-7.26345244141,13.721904567,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL269994,10.1079069398,23.4198919101,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL269995,15.233508091,9.49609219622,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270056,0.887440993563,9.0336209624,2,0,3,3,3,2,0,1,2,3,0,0,1,0,3,1,1,1,2,1,1,1,0,2
CHEMBL270209,15.2752578437,9.21417604131,2,0,4,3,0,4,2,0,4,4,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270227,10.6595852632,22.252132002,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270239,10.1581449753,23.7616099986,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270376,15.0286060685,10.8353472314,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270387,15.0851898104,10.7761342935,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270406,4.68022116788,12.7848216237,0,3,2,1,1,0,0,1,2,1,0,0,3,1,0,0,1,1,2,1,0,1,0,0
CHEMBL270408,4.73829706036,12.8422079714,0,3,2,1,1,0,0,1,2,1,0,0,3,1,0,0,1,1,2,1,1,1,0,0
CHEMBL270426,22.8181661286,-17.3557552393,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL270567,11.5643416725,21.3157530979,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270589,-0.322800254561,-22.5476166728,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL270595,-7.5460413796,0.465125706008,2,0,3,3,0,2,2,0,4,4,3,0,1,4,0,0,2,2,4,1,1,4,4,0
CHEMBL270602,15.2235903681,10.8021487523,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL270852,12.4884646681,22.0862071782,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL270853,12.4776058253,22.0825269015,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL27101,9.75536809725,-0.857403245333,4,0,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL271034,10.211323275,21.9802063955,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271066,10.7986712675,20.4891921988,2,0,4,3,0,4,2,2,4,3,4,3,0,3,2,3,4,3,4,4,3,3,4,3
CHEMBL271072,11.0008165799,23.5183857251,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271073,0.803348097157,-13.8497639338,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271083,0.812853459307,-13.9130986083,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271096,15.30476481,9.61432689714,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271097,10.1009570813,23.4354329426,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL27117,9.75592905671,-0.85743695686,4,2,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL271280,0.75851012105,-13.8777599483,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL27132,23.5975733745,-15.0452218324,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL271449,0.83116175944,-14.0837934401,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271511,-1.45769601011,-14.8780973383,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271513,4.76690895859,12.8357648896,0,3,2,1,1,0,0,1,2,1,0,0,3,1,0,0,1,1,2,1,1,1,0,0
CHEMBL271631,10.3266140295,20.9758640142,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271632,10.3265726833,20.9764666748,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271702,15.7227998116,10.6570258042,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271729,8.69877071427,21.4956244905,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271844,10.8985703101,22.1260562941,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271909,10.3067195224,20.9245684132,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL271913,-0.287488620655,-22.5292723484,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL271989,4.24319179837,-4.49028749974,0,3,3,1,1,0,0,1,0,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0
CHEMBL272073,4.14443161447,13.1509224195,0,3,2,1,3,0,0,1,2,1,0,0,3,4,0,0,1,1,2,1,1,1,0,0
CHEMBL272086,12.5463386549,22.1202644238,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL272150,10.1866135157,21.9916450872,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272297,0.238530135032,-13.538876253,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272300,12.5392340504,22.1197367829,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL272302,15.1470727294,9.48453534398,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272340,-0.284852305105,-22.528817655,0,3,0,1,3,3,1,2,2,4,2,2,0,3,1,2,0,3,0,2,1,3,0,1
CHEMBL272378,10.9920984356,23.6568276157,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272379,10.7964849544,20.6661681287,4,0,4,3,0,4,2,2,4,3,4,3,0,2,2,3,4,3,4,4,3,3,4,3
CHEMBL272395,0.898800127776,9.02312653334,2,0,3,3,3,2,0,1,2,3,0,0,1,0,3,1,1,1,2,1,1,1,0,2
CHEMBL272396,0.971767399866,8.88746997558,2,0,3,3,3,2,0,1,2,3,0,0,1,0,3,1,1,1,2,1,1,1,0,0
CHEMBL27247,23.4422106858,-14.3524656077,3,3,1,2,2,3,4,3,1,2,1,3,2,3,0,0,3,2,1,3,3,2,2,3
CHEMBL272478,12.4656783856,22.0671358602,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL272480,12.4497029727,22.060507404,2,0,4,3,0,4,2,0,4,3,4,3,0,0,2,3,4,3,4,4,3,3,4,3
CHEMBL27251,23.5990562092,-15.0449067027,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL272511,10.1714545757,21.9944892107,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL27254,16.5242118216,-12.1239630816,0,3,0,0,1,0,1,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2
CHEMBL272545,10.7373977978,22.3903439972,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272546,0.768173020457,-13.8896333373,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272588,-1.46040356859,-14.8632679539,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272602,1.69641845688,9.60205876943,0,3,3,3,3,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,1,0,2
CHEMBL272694,10.1452050357,23.2591569944,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272695,10.7812775904,22.3096343838,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272702,10.809905828,20.4819343879,2,0,4,3,0,4,2,2,4,3,4,3,0,2,2,3,4,3,4,4,3,3,4,3
CHEMBL272775,0.827610060745,-14.1324664151,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL272853,1.51054997549,8.48739602487,0,3,2,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,1,0,0
CHEMBL272873,1.79587838122,9.72855575413,0,3,3,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,1,0,2
CHEMBL27309,23.7587941254,-14.9378052736,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL273165,10.9490352256,23.8430717513,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL273166,10.7833642643,22.3383366106,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL273199,16.536034825,10.8586141937,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL273273,-5.85484389366,16.1201800061,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL273412,-4.0421111094,13.3806490981,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,2,0,0
CHEMBL273921,13.1124690981,6.5634964975,1,3,2,0,3,2,3,3,4,4,4,4,2,0,3,4,2,4,3,3,2,4,3,4
CHEMBL274047,11.3080795882,7.13817422377,1,0,0,0,3,1,1,3,2,1,2,3,0,3,2,3,1,1,3,3,1,0,4,4
CHEMBL27441,-6.41803354119,11.8326427913,4,2,1,2,2,3,2,0,1,2,1,0,4,3,0,0,3,2,1,1,3,3,0,0
CHEMBL274585,-9.49256749579,1.58238416809,3,3,1,2,0,2,3,0,3,4,1,0,3,4,4,0,4,1,2,1,4,4,0,1
CHEMBL275379,9.75527323096,-0.857341340811,4,2,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL275543,-4.34317571343,12.9228665796,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,3,0,0
CHEMBL27559,19.937272922,-15.9734178223,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL275696,23.3202279301,-3.07940241149,3,3,4,3,4,2,4,3,2,3,3,0,3,2,0,2,2,3,1,1,4,4,3,0
CHEMBL275707,5.06954640802,-2.73149414708,3,3,3,3,3,4,0,2,2,4,3,4,1,3,3,4,4,4,4,4,3,4,4,4
CHEMBL276520,-13.8684644923,6.37207297755,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,2,4,4,2,4,3,4
CHEMBL276778,-17.7161519718,-10.2928182417,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,1,3,2,3,1
CHEMBL276825,-4.31550923012,12.8875685618,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,3,0,0
CHEMBL277631,13.4447048402,-13.8348479167,4,0,4,4,0,2,2,0,4,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4
CHEMBL277790,3.64031907818,-14.6064513704,1,3,2,1,0,2,3,0,3,1,1,2,4,3,4,3,4,2,4,2,4,3,2,3
CHEMBL277945,13.3225291461,-13.7098281371,4,0,4,1,3,1,3,3,4,1,2,0,4,3,1,2,4,2,2,2,4,3,4,0
CHEMBL278091,-6.37095087143,13.5297514632,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,0
CHEMBL27811,-0.519672548942,-6.88585331825,4,4,3,3,4,4,4,0,3,4,4,0,4,2,4,0,4,2,3,1,4,4,4,0
CHEMBL278285,-5.33172796001,13.2094404285,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,2,2,0
CHEMBL278751,-6.33289649021,11.5891384806,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,3,0,0
CHEMBL279247,-15.8466662794,0.361053192549,2,0,3,3,0,2,2,0,3,3,3,1,1,0,3,1,1,2,2,2,4,1,4,1
CHEMBL27940,23.4186444394,-16.093806223,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL279729,10.6102673606,-14.3482964312,1,3,0,2,3,1,3,3,4,1,2,4,0,3,1,2,4,3,4,2,4,3,4,4
CHEMBL279925,-9.50575350387,-15.1436181637,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL279937,10.6645317611,-14.3399992683,1,3,0,2,3,1,3,3,4,1,2,4,0,3,1,2,4,3,4,2,4,3,4,4
CHEMBL27995,-8.12502705452,18.3392999437,3,3,1,2,2,3,2,0,1,2,1,0,3,1,1,0,3,2,1,1,3,4,0,0
CHEMBL28054,9.73278504728,-0.853429299939,4,2,4,4,2,3,4,3,1,2,1,3,4,0,4,4,3,2,1,4,3,2,2,4
CHEMBL28056,23.7597212612,-16.4281746092,3,3,1,2,2,3,4,3,1,2,1,3,3,2,0,0,3,2,1,3,3,2,2,3
CHEMBL280804,23.9487074796,-14.53370813,3,3,1,2,2,3,4,3,1,2,1,3,3,4,0,0,3,2,1,3,3,2,2,3
CHEMBL280955,-4.65980952577,12.0939202336,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,3,0,0
CHEMBL281048,23.5990151937,-15.0449306462,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL281195,-20.132542463,4.46626696198,2,0,3,3,0,2,2,0,3,3,3,1,4,2,4,1,1,2,2,2,4,3,4,1
CHEMBL281248,-10.4831343952,11.4097984582,2,3,3,2,2,3,2,0,1,2,1,0,1,0,3,1,3,4,1,3,3,4,0,0
CHEMBL281273,23.7134013264,-16.8148287902,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL281350,11.7304860169,-1.5714033154,1,3,3,2,0,2,3,0,3,4,4,4,0,2,2,3,4,2,3,4,4,4,4,4
CHEMBL281357,21.3509230139,-15.6607985263,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
