,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL2164337,-36.0804661416,2.22655741923,1,3,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164338,-38.9620774901,9.79254628573,4,0,3,3,4,3,4,3,1,1,2,0,0,0,3,2,2,0,1,0,2,2,0,0
CHEMBL2164339,-40.437089663,8.8333805794,4,0,3,3,4,3,4,3,1,1,2,0,0,0,3,2,2,0,1,0,2,2,0,0
CHEMBL2164340,-35.5735836809,11.1880568483,2,0,3,3,4,2,4,3,1,1,2,0,1,1,3,2,2,0,1,0,2,2,0,0
CHEMBL2164341,-33.7383298975,8.7743474652,2,0,3,3,4,2,4,3,1,1,2,0,1,1,3,2,2,0,1,0,2,2,0,0
CHEMBL2164342,-40.5006355901,1.90187598097,1,3,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164343,-40.1394803393,6.15318005253,1,3,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164344,-40.4084144139,1.62763237073,1,3,3,3,4,2,4,3,1,1,2,0,1,3,3,2,2,0,1,0,2,2,0,0
CHEMBL2164350,-10.5002665087,-42.645109036,2,3,3,2,0,1,1,2,1,1,1,3,4,4,0,1,2,4,3,0,0,2,1,2
CHEMBL2164354,-8.91043208596,-38.5017439946,2,3,3,2,0,1,1,2,1,3,1,3,4,4,0,1,2,4,3,0,0,2,1,2
CHEMBL2179217,15.5689248643,24.3039181753,3,0,1,0,1,0,0,0,3,4,4,3,0,3,1,0,3,2,4,4,3,4,4,3
CHEMBL2179222,14.6125215043,27.093748962,3,0,1,0,1,0,0,0,3,4,4,3,0,3,1,0,3,4,4,4,3,4,4,3
CHEMBL2181166,54.2291388784,5.65349621096,1,3,3,3,2,3,3,2,4,4,3,2,1,2,3,3,3,3,0,3,2,3,0,3
CHEMBL2181168,54.642134758,4.80527233762,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181169,50.0617317243,5.20118750328,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181170,55.607080765,5.2271717436,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181171,54.9254865882,9.05015607922,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181187,51.8390267966,5.64671130956,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181188,51.4787634169,4.78365976798,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2181189,49.9816859388,7.42894752567,1,3,3,3,2,3,3,2,4,4,3,2,1,3,3,2,3,3,0,3,2,3,0,3
CHEMBL2205811,-0.540859519422,-10.69874692,2,3,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL2205812,-0.91804101578,-16.2873004813,2,3,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL2205814,0.211241616336,-19.3572103305,2,4,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL2205817,-0.591776384487,-13.264145476,2,3,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL2205827,-3.82572554999,-18.5117404638,2,4,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL2205836,-0.720110116866,-17.3343801391,2,3,4,4,3,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,3,4,4,4
CHEMBL221692,-43.6297308012,-1.56992830589,1,3,3,3,3,2,4,3,1,1,2,2,1,1,4,3,2,0,3,4,1,4,3,4
CHEMBL222864,3.07302950572,-33.5429960311,1,3,2,2,0,1,1,1,0,0,1,3,2,3,0,3,2,0,2,0,0,4,1,2
CHEMBL225284,2.94050750624,-35.4553806709,0,3,2,2,0,1,1,1,0,0,1,3,4,3,0,3,2,0,2,0,0,4,1,2
CHEMBL229181,-55.0968242934,13.7067629653,1,3,2,2,0,2,2,1,0,1,1,3,3,3,3,2,2,1,1,0,0,1,1,2
CHEMBL229429,65.6247393748,1.77089990329,4,4,4,4,4,4,4,4,4,4,3,3,4,0,4,4,4,4,4,4,4,4,3,4
CHEMBL23038,-25.5182596538,10.9069732724,4,1,4,0,4,4,0,4,4,4,4,4,3,0,4,0,3,2,4,4,4,4,4,4
CHEMBL2312637,-15.0057175425,44.1614987731,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312638,-18.292309138,39.3756746624,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312639,-18.6143462431,35.6943315048,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,0,0,3,1,0,2,1
CHEMBL2312640,-17.9227278377,37.9629131143,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312641,-15.1094393245,36.3631456546,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312642,-14.4519016827,40.5307249574,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312934,-18.1075971934,39.9110383922,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312935,-18.0496106652,36.4303995422,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312936,-15.6808515525,37.6233568406,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL2312937,-15.9405528833,39.9306884175,3,1,1,0,1,0,0,0,2,2,0,1,0,0,1,0,1,2,0,3,1,0,2,1
CHEMBL232791,29.7869874166,34.046020026,4,4,4,4,4,4,4,4,3,3,3,0,1,3,3,2,4,4,4,2,2,2,0,0
CHEMBL232792,29.7049602576,33.9468761019,4,4,4,4,4,4,4,4,3,3,3,0,1,3,3,2,4,4,4,2,2,2,0,0
CHEMBL234881,30.6907046804,37.5920356523,4,4,4,4,4,4,4,4,3,3,3,0,1,1,3,2,4,4,4,2,2,2,0,0
CHEMBL234885,29.6108573604,37.0566740777,4,2,4,4,4,4,4,4,3,3,3,0,4,2,3,2,4,4,4,2,2,2,0,0
CHEMBL23575,-24.1334654991,12.0911914294,4,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,3,4,4,4,4,4,4,4
CHEMBL2375370,-50.8582436847,-7.98039440861,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376447,-51.1231480124,2.94895569593,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376448,-47.2610222776,1.90322494001,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376449,-50.7073026739,-2.89929480406,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376450,-47.5500395848,-0.735016903883,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376451,-54.5295639082,-6.43399530902,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376452,-47.5284746521,1.15118604785,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376453,-53.6936965604,2.23616301005,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376454,-53.6639684799,1.98789401441,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376455,-44.4906105483,-3.65326808053,2,0,3,3,3,2,2,3,1,0,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376456,-49.3305896251,-11.0775506368,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,3,1,0,1,2,0,1
CHEMBL2376457,-50.1179653429,-6.20241616408,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376458,-48.9981571306,-9.08383332051,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376459,-49.683995199,-10.4874719498,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376460,-53.3188204791,-9.64613513959,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,1,1,0,1,2,0,1
CHEMBL2376461,-48.1477701695,-8.95554264518,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376462,-49.4571742435,-8.11636404397,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376463,-48.2466116183,-2.12337106941,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376464,-42.9092740129,-7.71134427569,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376465,-49.484996233,-3.19786825383,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376466,-49.4997554648,-3.70748741573,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376467,-55.6526744803,-6.84466358829,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376468,-49.4769495478,-1.53281609589,2,0,3,3,3,2,2,3,1,1,2,0,1,1,3,2,2,0,1,0,1,2,0,1
CHEMBL2376469,-48.7686592339,-9.94991627632,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376470,-50.2598443658,-5.3434535455,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2376471,-50.2363318395,-4.9473095608,1,3,3,3,3,2,2,3,1,1,2,0,1,3,3,2,2,0,1,0,1,2,0,1
CHEMBL2377443,29.9753146414,7.48287562944,0,3,2,2,2,3,3,2,3,4,3,2,3,3,0,3,0,3,2,1,2,4,4,4
CHEMBL2377445,30.8089729929,5.99525320123,0,3,2,2,2,3,3,2,3,4,3,2,3,3,1,3,0,3,2,1,2,4,4,4
CHEMBL2377590,30.4609262051,7.13363095498,0,3,2,2,2,3,3,2,3,4,3,2,3,3,0,3,0,3,2,1,2,4,4,4
CHEMBL2377591,31.4978194919,7.92846388286,0,3,2,2,2,3,3,2,3,4,3,2,3,3,0,3,0,3,2,1,2,4,4,4
CHEMBL238519,15.2295910336,-15.1608305897,1,3,2,2,2,1,3,2,4,4,3,2,2,3,0,3,1,3,3,4,4,3,3,3
CHEMBL238520,12.4631971315,-16.5772718117,1,3,2,2,2,1,3,2,4,4,3,2,2,3,0,3,1,3,3,4,4,3,3,3
CHEMBL238730,18.0224871578,-16.1053324058,1,3,2,2,2,1,3,2,4,4,3,2,2,3,0,3,1,3,3,4,4,3,3,3
CHEMBL238732,15.9890425968,-18.4211973327,1,3,2,2,2,1,3,2,4,4,3,2,2,3,0,3,1,3,3,4,4,3,3,3
CHEMBL2391541,37.5176900699,19.8833757313,4,3,4,4,4,4,4,4,3,4,3,0,3,3,4,4,4,4,4,2,3,2,0,0
CHEMBL239259,34.000443883,-40.3708321289,1,0,2,2,0,1,1,2,0,0,1,3,2,1,2,1,0,0,2,1,0,1,2,2
CHEMBL239467,41.8218570088,-39.9848355344,1,0,2,2,0,1,1,2,0,0,1,3,4,1,2,1,0,0,2,1,2,4,2,3
CHEMBL239680,36.707671599,-39.8433661888,1,0,2,2,0,1,1,2,0,0,1,3,2,1,2,1,0,0,2,1,0,1,2,2
CHEMBL239681,40.3301757775,-42.1517091059,1,0,2,2,0,3,1,2,0,0,1,3,4,1,2,1,0,0,2,1,2,4,2,3
CHEMBL239897,35.8559338787,-43.107432746,1,0,2,2,0,1,1,2,0,0,1,3,2,1,2,1,0,0,2,1,0,1,2,2
CHEMBL239898,39.232369167,-42.3785848753,1,0,2,2,0,3,1,2,0,0,1,3,4,1,2,1,0,0,2,1,0,1,2,2
CHEMBL239899,38.3502069843,-38.2550178099,1,0,2,2,0,3,1,2,0,0,1,3,4,1,2,1,0,0,2,1,2,4,2,3
CHEMBL240021,-4.40515245658,-42.3948986371,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL240022,2.2968869292,-44.5593957596,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL240023,-0.123490856889,-42.3802317549,2,0,3,3,3,4,4,4,4,4,4,4,1,4,2,4,3,4,4,4,3,3,0,3
CHEMBL240024,8.99118079894,-43.2586092894,2,0,3,3,3,4,4,4,4,4,4,4,1,4,2,4,3,4,4,4,3,3,0,3
CHEMBL240025,6.98032959644,-47.4635457757,4,3,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL240110,34.4673222369,-43.1169960321,1,0,2,2,0,3,1,2,0,0,1,3,4,1,2,1,0,0,2,1,0,4,2,2
CHEMBL240111,43.0292015645,-40.758739833,1,0,2,2,0,3,1,2,0,0,1,3,4,1,2,1,0,0,2,1,2,4,2,3
CHEMBL2401936,-39.4652875104,-7.64917561494,1,3,3,3,3,4,4,3,1,4,4,4,1,3,3,2,2,4,4,4,3,4,4,4
CHEMBL2401937,-39.0579490159,-8.63501205492,1,3,3,3,3,4,4,3,1,4,4,4,1,3,3,2,2,0,4,4,3,4,4,4
CHEMBL2401938,-40.4994901683,-7.4095665934,1,3,3,3,3,2,4,3,1,1,4,4,1,3,3,2,2,0,4,4,3,4,4,4
CHEMBL240774,14.2590213905,-29.9795193483,0,3,0,1,0,2,2,1,0,0,1,3,4,1,0,1,0,1,2,1,0,1,1,2
CHEMBL240888,42.9198409532,19.251792744,4,3,4,4,4,4,4,4,3,4,3,0,4,3,4,4,4,4,4,2,3,2,0,0
CHEMBL241082,44.2626185086,13.6791390928,4,3,4,4,4,4,4,4,3,4,3,0,4,3,4,4,4,4,4,2,3,2,0,0
CHEMBL241083,39.2500625941,26.5436394326,4,3,4,4,4,4,4,4,3,4,3,0,4,2,4,4,4,4,4,2,3,4,0,0
CHEMBL241098,39.712548127,22.4184740331,4,3,4,4,4,4,4,4,3,4,3,0,4,2,4,4,4,4,4,2,3,4,0,0
CHEMBL241099,43.7744308317,13.4854486017,2,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,3,2,0,4
CHEMBL241100,51.4487206166,20.5187785121,4,3,4,4,4,4,4,4,3,4,3,2,4,2,4,4,4,4,4,2,3,4,0,1
CHEMBL241101,-3.66864669883,-41.3874911583,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL241102,-0.882338390389,-44.7847473603,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL241103,4.03104513733,-46.0423221868,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL241279,44.8368264921,25.8568635463,4,3,4,4,4,4,4,4,3,4,3,2,4,2,4,4,4,4,4,2,3,4,0,1
CHEMBL241280,45.1408042769,23.6697525481,4,3,4,4,4,4,4,4,3,4,3,2,4,2,4,4,4,4,4,2,3,4,0,1
CHEMBL241281,3.59193503193,-45.1196003994,2,0,3,3,3,4,4,4,4,4,4,4,1,3,2,4,3,4,4,4,3,3,0,3
CHEMBL241282,6.88083555759,-43.5804739498,2,0,3,3,3,4,4,4,4,4,4,4,1,4,2,4,3,4,4,4,3,3,0,3
CHEMBL241283,-1.86866995566,-43.4979060966,2,0,3,3,3,4,4,4,4,4,4,4,1,4,2,4,3,4,4,4,3,3,0,3
CHEMBL2413153,-1.96247371295,1.42395063457,1,3,2,2,0,2,2,1,0,1,1,1,3,3,3,2,2,1,1,0,0,1,1,1
CHEMBL2413154,-1.0047870192,-1.22440463429,1,3,2,2,0,2,2,1,0,1,1,1,3,3,3,2,2,1,1,0,0,1,1,1
CHEMBL2431120,-43.2596420771,-9.58227457537,1,0,2,2,3,3,4,3,1,4,4,4,1,3,3,2,2,4,3,4,2,4,3,4
CHEMBL2432058,40.0621116625,32.8304442706,4,4,4,4,3,4,3,4,4,4,4,4,1,1,4,4,3,4,4,4,3,4,4,4
CHEMBL243712,5.62875174193,-15.4994418063,4,1,4,4,2,0,3,3,4,4,4,4,2,3,1,0,4,4,4,4,3,4,4,4
CHEMBL2437386,-5.90146925723,-6.32745310394,2,4,3,3,3,4,4,4,2,3,4,4,4,1,2,1,0,4,4,4,3,4,4,3
CHEMBL2442267,40.7423882711,6.32169093959,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2442272,40.9093804369,5.98607124786,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2442276,43.7614471159,5.29776213528,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,0,1
CHEMBL2442994,-4.57086008775,-32.8476538517,1,3,2,2,0,1,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL2442995,-5.92577988932,-31.7789923326,1,3,2,2,0,1,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL2442996,-2.03039139828,-32.4570021946,1,3,2,2,0,1,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL2442997,-9.22293067129,-27.9776972449,1,3,2,2,0,2,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL2442998,-10.1737022765,-25.5387084315,1,3,2,2,0,2,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL2442999,-5.93082736623,-30.1371615704,1,3,2,2,0,2,1,1,0,0,1,1,2,3,0,3,2,0,3,0,0,2,1,0
CHEMBL24474,-24.2860874736,11.656773417,4,1,4,0,4,4,0,4,4,4,4,4,3,0,4,0,3,2,4,4,4,4,4,4
CHEMBL244946,-34.1778610777,-21.7469347442,4,0,4,4,3,4,3,4,4,4,3,4,1,3,3,2,3,4,4,4,4,4,4,4
CHEMBL253096,25.0791344698,-41.6226430415,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
CHEMBL253318,44.9801583716,38.0964071362,4,0,3,4,4,3,4,4,3,3,3,4,3,3,1,2,3,3,4,2,3,4,4,4
CHEMBL253708,27.8378979755,-41.4610352109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
CHEMBL254298,23.9162668261,-41.2980218897,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
CHEMBL255898,38.1420016405,2.77982942459,4,2,4,4,3,4,4,2,3,4,4,4,4,0,4,4,4,4,4,2,4,4,4,1
CHEMBL256047,57.3587115072,-19.3604085591,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL256694,53.9546489278,-16.7601009054,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL257744,59.2921289246,-15.8114415687,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL258073,57.0490143101,-13.6202343172,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL258075,60.6645420607,-6.64674235168,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL25815,28.3887871501,-65.6325360674,0,3,0,1,2,1,1,2,1,3,2,2,2,1,2,1,0,1,2,1,1,0,2,2
CHEMBL258496,6.53773643128,-54.6707867906,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,2,0,1,2,0,1,0,2,0
CHEMBL258537,0.0607783799499,-52.1111990875,0,3,0,1,2,1,1,1,1,3,2,1,4,4,2,1,0,1,2,0,1,0,2,0
CHEMBL258593,14.6545163134,-52.0001552381,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL259009,1.14402499703,-62.41216619,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL259010,7.6431434117,-59.9935664612,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL259086,7.47080704326,-71.2998099441,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL259087,6.26865489776,-60.6023347043,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL259215,2.79520654391,-57.1755115502,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL259216,10.6107136984,-64.0148569977,0,3,0,1,2,1,1,1,1,0,2,1,2,3,2,1,0,1,2,0,1,0,2,0
CHEMBL25924,45.8002680033,38.3277699403,2,0,3,4,4,3,4,4,3,3,3,4,1,1,3,2,3,3,4,2,3,3,0,4
CHEMBL259549,-11.9707647971,-57.5484780659,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL259550,4.04916147338,-60.4095319659,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL260551,5.65038866716,-60.3598022928,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL260761,1.00843411506,-55.3634491718,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL260762,13.0632296877,-51.474051931,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL260870,2.98091043693,-63.9905891828,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL260872,10.2955585901,-50.9407111242,0,3,0,1,2,1,1,1,1,0,2,1,2,3,2,1,0,1,2,0,1,0,2,0
CHEMBL260994,9.68225232233,-66.5784397285,0,3,0,1,2,1,1,1,1,0,2,1,4,1,2,1,0,1,2,0,1,2,2,0
CHEMBL261009,4.53004192848,-63.1822842817,0,3,0,1,2,1,1,1,1,0,2,1,2,4,2,1,0,1,2,0,1,0,2,0
CHEMBL261209,10.3306926779,-67.0646879747,0,3,0,1,2,1,1,1,1,0,2,1,4,1,2,1,0,1,2,0,1,2,2,0
CHEMBL261719,12.1459313409,-61.7044036296,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL261917,-21.0036544782,11.136524933,3,1,1,0,4,0,0,0,1,3,2,4,0,3,1,0,3,2,4,4,2,2,3,4
CHEMBL262068,8.83635732808,-58.9460981602,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,2,0,1,2,0,1,0,2,0
CHEMBL263700,28.2667231373,21.6319750964,4,3,4,4,4,4,4,4,3,4,3,4,1,3,1,3,3,4,4,4,3,4,4,4
CHEMBL263881,24.9797167967,16.453862345,2,3,4,4,3,3,3,2,3,4,3,0,3,3,0,3,4,4,4,2,3,4,0,3
CHEMBL265927,13.7872654002,-53.7612821735,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL266591,33.4808688939,17.4010424495,4,3,4,4,4,4,4,4,3,4,3,0,1,2,4,4,4,4,4,2,3,2,0,0
CHEMBL267014,-66.872229771,2.49452696635,2,0,3,3,3,2,2,3,1,1,2,2,3,1,3,2,2,0,3,0,1,2,3,2
CHEMBL267062,-11.1518382572,11.5411461418,0,3,0,1,2,3,3,2,2,3,0,2,4,3,1,3,0,3,2,1,2,0,2,1
CHEMBL267543,-42.7525237069,29.9874604508,3,0,1,4,1,0,0,0,2,2,0,2,0,3,1,0,1,2,0,3,2,3,4,3
CHEMBL267615,42.9665682661,14.6216569606,4,3,4,4,4,4,4,4,3,4,3,0,1,3,4,4,4,4,4,2,3,2,0,0
CHEMBL267777,-13.149857159,-13.5517482178,0,3,0,2,2,3,3,2,3,4,4,4,3,3,3,2,3,3,0,4,4,4,4,4
CHEMBL267930,-21.2673720731,-16.9375224456,0,3,2,2,2,3,1,2,4,3,4,4,2,1,2,1,0,3,3,4,2,3,3,4
CHEMBL268921,21.0894155399,-53.7100478683,0,3,0,1,2,1,1,2,1,0,2,2,2,1,2,1,0,1,2,1,1,0,2,2
CHEMBL269083,9.48252607293,-48.9142865818,0,3,0,1,2,1,1,1,1,0,2,1,2,1,2,1,0,1,2,0,1,0,2,0
CHEMBL269400,-8.22583172073,-4.97492947836,1,3,3,3,2,3,3,2,2,3,0,2,4,3,0,1,0,3,2,1,2,4,2,1
CHEMBL269538,38.3033246255,21.6998803539,4,2,4,4,4,4,4,4,3,4,4,0,4,2,4,4,4,4,4,2,3,4,4,0
CHEMBL269964,54.2746791516,-12.6356928723,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL270176,51.2406024407,-8.25274309785,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL270177,52.2259864942,-14.0818984092,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL271253,52.4808427523,-11.814330216,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL271298,54.2030508445,-10.0207003862,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL27251,49.9415814984,40.8668675206,2,0,3,4,4,3,4,4,3,3,3,4,1,1,3,2,3,3,4,2,3,3,0,4
CHEMBL272781,52.7430655537,-13.9259169097,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
CHEMBL273170,51.9510067197,-9.94755820108,4,4,4,4,4,4,4,4,4,4,3,0,4,2,4,4,4,4,4,2,4,4,0,0
