,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL3093311,9.86476166642,-16.1539282542,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093312,9.86505122289,-16.1348565508,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093313,9.83166226919,-16.1700913323,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093315,9.87074654747,-16.6903101267,1,3,1,0,1,0,1,1,2,3,2,3,2,0,4,1,3,3,1,3,2,3,3,4
CHEMBL3093316,10.3684763087,-16.6459163042,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093317,10.4209651924,-16.6483638095,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093318,10.3742734089,-16.4411990734,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093320,10.0382804584,-16.7429244192,1,3,1,0,1,0,1,1,2,3,2,3,2,0,4,1,3,3,1,3,2,3,3,4
CHEMBL3093321,9.78411608607,-17.4039535613,1,3,1,0,1,0,1,1,2,3,2,3,2,4,1,1,3,3,1,3,2,3,3,4
CHEMBL3093322,10.0191637105,-16.9264165523,1,3,1,0,1,0,1,1,2,3,2,3,2,4,4,1,3,3,1,3,2,3,3,4
CHEMBL3093323,10.0873731027,-17.2050805137,1,3,1,0,1,0,1,1,2,3,2,3,2,4,4,1,3,3,1,3,2,3,3,4
CHEMBL3093325,10.9656479525,-17.2272828989,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,4
CHEMBL3093327,2.31675634421,-11.1042781236,1,1,3,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,4,3,3
CHEMBL3093328,8.81686112807,-17.0533390243,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,4
CHEMBL3093329,10.6776210747,-16.6228777561,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093330,9.35770466588,-16.4758412417,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093331,12.4167656132,-16.6235965519,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3093332,10.8553923146,-16.1370494456,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,4
CHEMBL3104093,7.37452179215,-28.3586693694,4,0,4,4,3,4,2,4,0,4,4,4,4,0,3,4,4,4,4,4,1,4,4,4
CHEMBL3114139,-4.64605943975,-7.30031542284,3,1,2,2,4,4,3,2,3,1,3,1,4,0,3,4,2,4,3,1,4,3,1,1
CHEMBL3114140,-2.89877787466,-7.69864280733,3,1,2,2,4,4,3,2,3,1,3,1,4,0,3,4,2,4,3,1,4,3,1,1
CHEMBL3114141,-1.614655216,-7.73001381781,2,1,2,2,0,4,3,2,3,1,3,1,4,0,3,4,2,4,3,1,4,3,1,1
CHEMBL3114142,-2.47380159118,-7.5047183467,3,3,2,2,4,4,4,3,3,1,3,2,4,0,3,4,2,4,3,1,4,3,1,1
CHEMBL3114143,-4.97022169895,-9.75635736239,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114144,-3.25044206875,-9.91322236529,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114145,-4.3700261431,-9.90332090745,2,1,2,2,0,2,3,3,3,1,3,2,1,4,2,2,2,4,3,1,4,3,1,1
CHEMBL3114146,-3.24837193299,-9.8594627108,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114147,-2.73568781874,-9.82958499149,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114148,-4.66699602684,-9.8283591988,2,1,2,2,0,1,3,3,3,1,3,2,1,4,2,2,2,4,3,1,4,3,1,1
CHEMBL3114149,-3.52051542449,-9.86287750506,2,1,2,2,0,2,3,3,3,1,3,2,1,4,2,2,2,4,3,1,4,3,1,1
CHEMBL3114150,-5.26850790233,-9.80932729862,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114151,-4.92938643958,-9.53318310213,2,1,2,2,0,1,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114152,-3.67199031465,-9.68524099584,2,1,2,2,0,2,3,3,3,1,3,2,1,2,2,2,2,4,3,1,4,3,1,1
CHEMBL3114153,-3.85704730229,-9.65525281472,2,1,2,2,0,2,3,3,3,1,3,2,1,2,2,2,2,4,3,1,4,3,1,1
CHEMBL3114154,-3.17904987437,-9.64979552529,2,1,2,2,0,1,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114155,-3.53325534541,-9.84309537127,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114156,-3.62198171924,-9.82629595181,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114157,-4.3325380986,-9.76816441286,2,1,2,2,0,1,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114158,-4.7563621872,-9.63506321148,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114159,-3.53909118572,-9.40892409272,2,1,2,2,0,1,3,3,3,1,3,2,2,1,2,1,2,4,3,1,4,3,1,1
CHEMBL3114160,-4.31246096779,-9.04263327181,2,1,2,2,0,1,3,3,3,1,3,2,2,1,2,1,2,4,3,1,4,3,1,1
CHEMBL3114161,-3.3043356212,-9.13211015396,2,1,2,2,0,1,3,3,3,1,3,2,2,3,2,1,2,4,3,1,4,3,1,1
CHEMBL3114162,-4.06391409424,-9.08417957083,2,1,2,2,0,4,3,3,3,1,3,2,2,3,2,1,2,4,3,1,4,3,1,1
CHEMBL3114163,-0.877829120353,-9.23378843389,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114164,-1.64815764862,-8.89857537343,2,1,2,2,0,1,3,3,3,1,3,2,0,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114165,-1.91226886948,-8.07770612772,2,1,2,2,0,1,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114166,-2.3005147939,-8.06304696864,2,1,2,2,0,1,3,3,3,1,3,2,1,1,2,2,2,4,3,1,4,3,1,1
CHEMBL3114167,-5.91834239123,-8.23762093497,2,1,2,2,0,2,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3114168,-6.19365841439,-8.18582779311,2,1,2,2,0,2,3,3,3,1,3,2,1,3,2,2,2,4,3,1,4,3,1,1
CHEMBL3121720,-0.941381771023,-11.4090214538,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121721,1.47259638986,-11.3650192119,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121722,-0.119843790687,-11.8239011399,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121723,0.308879294553,-11.3775128644,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121724,-1.39912153331,-11.3475249404,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121725,0.182458681718,-11.691796936,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL3121726,-0.0963074037517,-11.7083990948,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121727,0.309003137131,-11.8316550335,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121728,-0.132400645477,-11.7581006442,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3121729,0.584461827892,-12.7042978924,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,4,3,3
CHEMBL3121730,0.464062033479,-13.0457031503,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,4,3,4
CHEMBL3121731,0.949771966124,-12.7754258489,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,4,3,4
CHEMBL3121732,1.90109667812,-11.2494282364,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,4,3,4
CHEMBL312214,24.5804370181,-13.4607968293,4,3,4,3,0,2,4,3,4,4,1,2,4,0,0,0,4,4,4,4,4,4,4,2
CHEMBL312503,14.7817250657,-10.6394278105,4,3,3,1,3,2,2,1,0,2,1,2,1,3,4,3,2,2,3,4,3,2,1,2
CHEMBL3125714,9.81696346302,29.6416990204,0,3,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3125715,9.81580757978,29.6385866104,0,3,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL312811,15.4701570791,-24.5026492705,2,1,3,3,0,2,2,3,4,4,1,2,0,3,0,0,4,4,4,4,4,4,4,2
CHEMBL312859,15.845285069,-25.0433466807,2,1,3,3,0,2,2,3,4,4,1,2,0,3,0,0,4,4,4,4,4,4,4,2
CHEMBL313864,20.0526440301,-12.7202121873,4,0,3,4,4,4,4,3,0,2,1,1,4,0,3,3,2,2,3,1,3,2,1,2
CHEMBL314765,15.1925058485,-25.7985456658,2,1,3,3,0,2,2,3,4,4,1,2,0,3,2,1,4,4,4,4,4,4,4,2
CHEMBL315150,17.9332123221,20.7394424877,2,1,2,2,3,4,4,2,3,2,3,4,4,1,3,4,1,1,2,2,1,1,2,4
CHEMBL316478,-29.8214103534,6.69462655471,1,3,1,0,3,4,2,4,4,4,2,4,2,2,4,4,4,4,1,4,4,4,4,3
CHEMBL316630,19.2565405132,-13.0451685254,3,1,3,4,4,4,4,3,0,2,1,1,4,1,3,3,2,2,3,1,3,2,1,2
CHEMBL316824,7.16106520073,4.99377405214,3,3,2,2,4,4,4,2,3,1,3,4,4,1,3,4,1,1,2,2,1,1,2,4
CHEMBL317052,18.7097726184,6.31022893461,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL317411,21.0659194416,-12.2777692595,4,0,3,4,4,4,4,3,0,2,1,1,4,3,3,3,2,2,3,1,3,2,1,2
CHEMBL319387,17.3296774646,-3.86100596906,0,3,0,1,2,3,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
CHEMBL319580,19.7795641853,-11.9838217259,4,0,3,4,4,4,4,3,0,2,1,1,4,1,3,3,2,2,3,1,3,2,1,2
CHEMBL320805,-16.8657079243,-2.17266283482,3,0,3,2,4,4,3,2,0,1,1,1,4,1,3,4,4,2,4,1,4,4,1,1
CHEMBL32098,0.854492046985,-14.7012826586,3,1,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL32112,2.68027933346,-17.0728651655,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32118,5.57044927512,10.182371253,1,4,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL321330,18.3405893388,-14.22085611,3,0,3,4,4,4,4,3,0,2,1,1,4,0,3,3,4,2,4,1,3,4,1,1
CHEMBL32150,4.38483798758,-15.1904114945,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL321769,20.8684167785,-13.2215810919,3,1,3,4,4,4,4,3,0,2,1,1,4,1,3,3,2,2,3,1,3,2,1,2
CHEMBL32205,1.04763564074,-14.3244606321,1,4,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL3222055,1.34527936954,11.8213725174,3,0,4,4,3,0,2,4,0,2,4,4,4,4,3,4,2,2,4,4,1,1,4,2
CHEMBL3222061,1.33230318361,10.6105791713,3,0,4,4,3,0,2,4,0,2,4,4,4,4,3,4,2,2,4,4,1,1,4,2
CHEMBL3222062,1.29307766358,10.9150359969,3,3,4,4,3,0,2,4,0,2,4,4,4,0,3,4,2,2,4,4,1,1,4,2
CHEMBL32225,2.87970852437,-15.0593277637,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL322250,-25.8430795985,-3.90009527668,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL32229,2.95567997838,-15.5011781854,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32281,2.18826470031,-14.6478175849,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32288,5.56683318966,10.1572207788,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32289,3.57957128251,-15.0316475066,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32311,1.68429341714,-16.7626082553,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL323288,22.5402847324,-11.6678209297,4,1,3,4,3,2,2,3,0,2,1,1,2,3,1,1,2,2,3,1,3,2,1,2
CHEMBL323303,18.9091961723,-12.7474324871,3,0,3,4,4,4,4,3,0,2,1,1,4,0,3,3,2,2,3,1,3,2,1,2
CHEMBL3233035,10.5586234703,20.4232350775,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234936,11.9138531821,19.8597170983,4,3,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234937,11.9860674897,19.8001207783,4,0,4,3,4,4,4,4,0,4,1,2,4,2,4,4,2,2,4,4,3,2,1,4
CHEMBL3234938,11.8651963945,19.8748943764,4,4,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234940,11.8825607483,19.8847639403,4,3,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234942,11.895148299,19.8669432244,4,3,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234943,11.9401676232,19.8351960951,4,4,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234945,11.3809425739,20.1441785605,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234946,10.2997075962,20.818191924,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234947,10.2465182862,20.8572500537,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234948,10.2332457388,20.8710421848,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234949,11.1481893862,20.4201779753,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234950,11.2359518349,20.4463486576,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234951,11.2472080039,20.3588016822,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234952,11.2583379765,20.3525430303,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234953,11.2425236628,19.1659766776,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234954,11.2516574867,20.3631301342,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234955,11.2516027833,20.3631041499,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234956,11.5374891111,20.1513400287,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234958,11.3316990394,20.2536515641,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234959,11.1819863556,20.3825175924,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234960,11.2437401801,20.2947833561,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234961,11.2680554631,20.2867698461,4,1,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234962,11.239790692,21.5599133825,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234963,10.7454336871,20.2718069639,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234964,10.7289022576,20.2428567974,4,3,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL3234965,10.8141031635,20.3162330789,4,0,4,3,4,4,4,4,0,4,1,2,4,4,4,4,2,2,4,4,3,2,1,4
CHEMBL32359,8.72871268999,9.88164875784,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL323717,-22.4899350458,-0.199923213366,1,3,1,0,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL32388,4.13653664536,9.70321705161,1,4,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL324100,-7.82199792608,-17.5290105853,3,1,2,3,3,1,1,4,0,4,1,4,2,1,1,4,4,4,4,4,1,4,2,4
CHEMBL32425,3.22853368943,-15.0155384514,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32447,10.9137481088,11.9310808144,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL324512,-9.68425037834,-29.8637113758,3,1,2,2,0,1,3,3,3,1,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL324735,-7.7094740236,-29.2364219216,2,1,2,2,0,1,3,3,3,1,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL32478,3.1609222952,-15.2403324153,1,3,1,0,1,0,1,1,2,3,2,3,1,2,1,2,3,3,1,3,2,3,3,3
CHEMBL32481,2.79578846615,-15.6077160279,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32507,8.09530749064,10.5472645026,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32534,5.92468497248,8.51000038148,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32552,2.3009135312,-16.8284004528,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32581,12.3025480096,12.4751939385,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32582,8.68874665939,9.86731843408,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32591,3.00850340917,-15.1171468325,1,4,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32598,13.1531597883,11.6857591275,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL3260725,-22.738869215,-20.8256746064,4,3,3,0,3,0,2,4,2,4,4,4,1,3,2,2,4,4,4,4,4,4,4,4
CHEMBL3260726,-22.5259162043,-21.0881543683,4,4,3,0,3,2,2,1,2,4,4,1,3,2,4,3,4,4,4,4,4,3,4,4
CHEMBL3260727,-5.69288949008,-2.79071052017,3,1,3,4,3,4,2,2,4,4,1,1,4,0,3,3,2,4,4,1,3,2,4,1
CHEMBL3260728,-5.71272793879,-2.78959649821,3,1,3,4,3,0,2,2,4,4,1,1,4,0,3,3,2,2,4,1,3,2,4,1
CHEMBL326319,-22.1925199005,0.564588880976,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL326752,-8.15128101134,-16.7106883287,3,1,2,3,3,1,1,4,0,4,1,4,2,1,1,1,4,4,4,4,1,4,2,4
CHEMBL326757,-22.7827015623,-0.0436301036292,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL32697,7.37744294604,10.9721899949,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL327039,9.53503552396,-8.75865756294,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL32750,2.76510571979,-15.2210075605,3,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32751,12.2437310585,12.5694317109,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32755,3.31864435703,-15.1404265942,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32757,2.93190998611,-15.1277841816,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32770,3.7213654418,-15.033613789,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL327853,-3.79994638441,-14.085008574,3,3,2,2,4,4,4,2,0,1,4,4,4,1,3,4,1,1,2,2,1,1,2,4
CHEMBL32801,4.24415080255,-16.1019516929,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32802,6.25373856109,10.2809887698,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL32814,-8.08461521777,2.93581155908,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL328214,22.4526805384,-11.6218890266,4,1,3,4,3,2,2,3,0,2,1,1,2,1,1,1,2,2,3,1,3,2,1,2
CHEMBL328334,19.0338202343,-12.5225243539,4,1,3,4,4,4,4,3,0,2,1,1,4,1,3,3,2,2,3,1,3,2,1,2
CHEMBL328342,-29.270447405,6.96378244217,1,3,1,0,3,4,2,4,4,4,2,4,2,2,4,4,4,4,1,4,4,4,4,3
CHEMBL328437,-2.53606272501,-13.7023347687,3,3,3,2,4,4,4,2,0,1,4,4,4,1,3,4,1,2,2,2,1,1,2,4
CHEMBL328993,-29.8285438317,6.69134599223,1,3,1,0,3,4,2,4,4,4,2,4,2,2,4,4,4,4,1,4,4,4,4,3
CHEMBL329293,18.9919388943,-12.5215079004,4,0,3,4,4,4,4,3,0,2,1,1,4,1,3,3,2,2,3,1,3,2,1,2
CHEMBL329294,21.5884017733,-12.5993652419,4,0,3,4,4,4,4,3,0,2,1,1,4,0,3,3,2,2,3,1,3,2,1,2
CHEMBL32950,2.60519083869,-14.9935738947,1,3,1,0,1,0,1,1,2,3,2,3,1,1,1,2,3,3,1,3,2,3,3,3
CHEMBL32952,3.12290248157,-14.5807517001,1,4,1,0,1,0,1,1,2,3,2,3,1,3,1,1,3,3,1,3,2,3,3,3
CHEMBL329791,-6.88621878215,-26.6280782878,2,1,2,2,0,1,3,3,3,1,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL330275,-29.2909806017,6.96616625259,1,3,1,0,3,4,2,4,4,4,2,4,2,2,4,4,4,4,1,4,4,4,4,3
CHEMBL330286,-7.81794657874,-26.6765113974,2,1,2,2,0,1,3,3,3,1,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL330399,3.43485626229,6.47121199082,3,1,2,2,4,4,4,2,3,1,3,4,4,1,3,4,1,1,2,2,1,1,2,4
CHEMBL330532,-29.2866648929,6.96628227012,1,3,1,0,3,4,2,4,4,4,2,4,2,2,4,4,4,4,1,4,4,4,4,3
CHEMBL331111,6.14450343419,-14.6146337502,3,0,3,2,4,4,4,2,0,4,3,2,2,0,4,4,3,4,3,2,1,4,2,4
CHEMBL3311282,19.1793430057,-3.76441732728,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL331372,-14.2573178617,2.58855834001,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL331382,22.527183275,-0.507791710538,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL3313941,25.904206373,10.0090542974,2,1,2,2,0,1,3,3,3,2,3,4,3,1,2,2,1,1,2,2,1,1,2,4
CHEMBL3314870,28.8946008783,10.4497429201,4,1,2,2,0,2,2,2,3,2,3,1,3,3,2,4,1,1,2,1,1,1,2,1
CHEMBL3314871,27.6383817519,11.5490899233,2,1,2,3,0,2,2,3,3,2,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL3314872,26.1587726616,12.4166016447,2,1,2,3,0,4,2,3,3,2,3,4,1,3,2,2,1,1,2,2,1,1,2,4
CHEMBL3314873,25.9710650438,11.4155534521,2,1,2,3,0,4,2,3,3,2,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL3314874,25.936438649,11.2863278733,2,1,1,2,0,4,3,3,3,2,3,4,1,1,2,2,1,1,2,2,1,1,2,4
CHEMBL3314875,25.9180511692,10.0524043506,2,1,2,2,0,1,2,2,3,2,3,1,3,1,2,4,1,1,2,1,1,1,2,1
CHEMBL3314876,28.7030660736,10.8798907379,2,1,2,2,0,2,2,2,3,2,3,1,3,3,2,4,1,1,2,1,1,1,2,1
CHEMBL3314877,26.478318167,7.90929185643,2,1,2,2,0,1,3,2,3,2,3,4,1,1,2,2,1,1,2,2,1,1,2,4
