,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL238182,-12.1468590787,-29.7605029677,3,1,4,4,4,4,4,4,4,3,4,4,0,4,4,3,0,0,3,4,2,4,3,2
CHEMBL238605,21.8664356709,23.1962389725,3,3,3,4,3,0,3,1,1,1,1,0,4,3,1,1,2,0,2,0,3,3,0,1
CHEMBL238606,21.9340124377,23.1813655919,3,3,3,4,3,0,3,1,1,1,1,0,1,1,1,1,2,0,2,0,3,3,0,1
CHEMBL2387307,-39.9356063814,4.98487065643,3,3,4,4,0,2,1,0,0,4,0,1,3,1,3,3,1,1,1,1,0,0,1,1
CHEMBL2387309,-44.0146750961,8.39911065369,3,3,4,4,0,2,1,0,0,0,0,1,1,1,3,3,1,1,1,1,0,0,1,1
CHEMBL2387310,-25.7310631363,28.4677401659,4,1,4,4,4,4,4,4,1,4,4,4,1,3,4,3,4,4,4,4,0,4,2,4
CHEMBL238749,27.2045708768,-6.33210700687,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL238750,27.7496659062,-5.78360346464,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL238751,26.9750647603,-6.08548541262,0,1,1,0,0,2,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,1,1,2
CHEMBL238950,27.5486741303,-6.4409742794,0,1,1,0,0,2,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,1,1,2
CHEMBL238951,26.6467695604,-5.16654313013,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL2391166,8.15523107856,16.8710166235,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL2391167,8.22779927708,16.8179260241,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL2391541,-4.97760961539,6.96900650698,0,1,3,3,4,4,4,1,4,4,4,0,0,2,0,0,4,4,2,0,3,4,0,0
CHEMBL239468,21.9350441084,25.96710905,3,3,3,4,3,0,3,1,1,1,1,0,1,1,1,1,2,0,2,0,3,3,0,1
CHEMBL239871,21.9335778544,25.9661677187,3,3,3,4,3,0,3,1,1,1,1,0,1,1,1,1,2,0,2,0,3,3,0,1
CHEMBL239905,21.5318371912,24.8469412423,3,1,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL239975,-12.2347974624,-13.8080722213,1,3,2,4,3,2,3,3,0,4,0,2,1,3,3,3,1,1,1,2,1,1,1,1
CHEMBL240115,21.51059709,24.8452635109,3,1,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240116,20.8504405817,24.813089339,3,3,3,4,3,0,3,1,1,1,1,0,4,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240126,21.0076024664,26.4803522246,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240187,-13.183175242,-1.47224580098,4,3,2,4,3,2,3,3,0,4,0,2,0,3,3,3,1,1,1,2,1,1,1,1
CHEMBL240214,26.4640206471,-4.84917891728,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL240250,21.9440306374,-6.74104485658,0,1,1,0,0,2,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,1,1,2
CHEMBL240339,20.479859928,25.8233964863,3,3,3,4,3,0,3,1,1,1,1,0,4,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240341,20.8238008642,26.2501489137,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240352,-13.2326477423,-1.52755168812,1,3,2,4,3,2,3,3,0,4,0,2,1,3,3,3,1,1,1,2,1,1,1,1
CHEMBL2403548,5.99491706895,16.3307107184,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL2403549,6.40449717615,16.3834747707,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL2403550,7.82260514381,16.5374684076,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL2403551,10.7055548831,16.3170525058,3,3,3,3,1,3,2,2,4,4,2,2,1,2,1,1,4,3,4,4,4,4,4,4
CHEMBL240412,26.5287040118,-6.41350381255,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL240466,26.7559060222,-5.88489522952,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL240467,25.7750569663,-6.0421642966,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL240537,21.8272345473,25.5508578545,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240883,27.495795214,-5.47440405852,0,1,1,0,0,2,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,1,1,2
CHEMBL240912,20.8221799867,26.2524215744,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL240939,21.7671039376,25.4869393042,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL24126,-21.5494479925,9.41786575035,1,3,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL2413359,29.70777323,16.4270428591,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,0,4,1,4,2
CHEMBL2413360,29.126718224,15.7816646993,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,0,4,1,4,2
CHEMBL2413361,29.1250652061,15.7754996687,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,1,4,2
CHEMBL2413362,29.2315182212,15.8927244178,4,0,4,4,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,0,4,1,4,2
CHEMBL241376,20.5228913303,23.1116504777,3,1,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,2,2,0,3,3,0,1
CHEMBL2413824,-32.4855762158,13.7915046658,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413825,-38.9916234055,11.6544184223,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,3
CHEMBL2413826,-36.0946794612,10.6899737138,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,3
CHEMBL2413827,-31.391497649,10.0007135353,0,1,1,0,0,2,1,0,0,0,0,1,3,3,3,3,1,1,1,1,0,0,1,0
CHEMBL2413828,-33.4231350471,10.2983804748,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,3
CHEMBL2413829,-33.673761447,9.22959604199,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413830,-34.0396214237,9.74418457661,0,3,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0
CHEMBL2413831,-30.876479327,27.668868878,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,3
CHEMBL2413832,-30.8930528712,9.96773033787,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413833,-32.767666391,8.89843595156,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,3
CHEMBL2413834,-32.9458501152,12.0192228752,0,1,1,0,0,1,1,0,0,0,0,1,4,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413835,-30.8930698777,9.96779134529,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413836,-38.286788312,12.4778527009,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0
CHEMBL2413837,-31.0891939148,27.0667093734,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,3
CHEMBL2413838,-29.3684168426,27.2322187246,0,1,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,3
CHEMBL2413839,-40.6653925577,12.4484510409,0,1,1,0,0,2,1,0,0,0,0,1,3,3,3,3,1,1,1,1,0,0,1,0
CHEMBL2413840,-40.1501253403,13.3630803673,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,3
CHEMBL241473,26.5295230332,-5.24588943377,0,1,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,1,1,2
CHEMBL241587,20.5340658352,23.1244639764,3,1,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL241588,20.5147763037,23.154217402,3,1,3,4,3,0,3,1,1,1,1,0,4,3,1,1,2,0,2,0,3,3,0,1
CHEMBL241589,21.9854715048,23.1723651002,3,3,3,4,3,0,3,1,1,1,1,0,1,1,1,1,2,0,2,0,3,3,0,1
CHEMBL241705,19.573856653,-8.25400969101,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL241706,17.6286579009,-9.5691604727,0,3,2,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL241712,18.9935468629,-8.7284669239,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL241795,21.9281475088,23.2046329961,3,3,3,4,3,0,3,1,1,1,1,0,1,3,1,1,2,0,2,0,3,3,0,1
CHEMBL2419581,-26.5234545147,-24.1195429634,2,1,0,2,2,4,3,4,4,4,1,4,0,3,0,0,4,4,2,4,4,4,4,4
CHEMBL24198,-24.8888167099,10.8518091815,1,3,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL242817,21.165179266,-12.7333633772,0,1,1,0,0,4,1,4,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL242820,21.1887238548,-12.6569135997,0,1,1,0,0,2,1,4,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL2432054,22.1913375819,20.4238835417,4,1,4,4,4,3,4,4,1,4,2,4,1,2,1,1,4,4,4,4,4,4,4,4
CHEMBL24352,-23.6038417041,10.9593930355,1,3,2,0,2,2,3,0,1,0,0,1,1,3,1,0,1,1,1,1,0,0,1,0
CHEMBL2436616,14.7758132513,-15.7731863484,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436617,14.3322665595,-15.5566080358,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436618,14.327283518,-15.5054507546,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436619,14.3086784556,-15.5339724719,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436620,14.620749142,-17.0523999869,3,3,3,3,3,0,0,3,1,1,4,4,3,4,3,3,0,3,0,3,3,1,4,4
CHEMBL2436621,14.4912792542,-17.1493169899,3,3,3,3,3,0,0,3,1,1,4,4,3,4,3,3,0,3,0,3,3,1,4,4
CHEMBL2436622,15.1587247791,-17.8169273302,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436623,14.7414431571,-16.5376434905,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436624,14.4533346742,-16.6918851567,3,3,3,3,3,0,0,3,1,1,4,4,3,2,3,3,0,3,0,3,3,1,4,4
CHEMBL2436625,15.6137662711,-16.77994743,3,3,3,3,3,0,0,3,1,1,4,4,3,2,3,3,0,3,0,3,3,1,4,4
CHEMBL2436626,14.8887247547,-16.2741728923,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436627,15.360093472,-14.5011055035,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436628,15.1867641524,-16.8167647877,3,3,3,3,3,0,0,3,1,1,4,4,3,4,3,3,0,3,0,3,3,1,4,4
CHEMBL2436629,15.3469469179,-17.0665074489,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436630,14.8872175331,-16.8616586468,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436631,14.8524770666,-16.6939305352,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2436632,15.4597869368,-15.9460636217,3,3,3,3,3,0,0,3,1,1,4,4,3,4,3,3,0,3,0,3,3,1,4,4
CHEMBL2436633,14.5810543224,-16.5032360576,3,3,3,3,3,0,0,3,1,1,4,4,3,0,3,3,0,3,0,3,3,1,4,4
CHEMBL2441636,7.21590355503,16.137818014,3,3,3,3,3,3,0,2,4,4,2,2,1,3,1,1,4,3,4,4,4,4,4,4
CHEMBL24468,-24.2073306536,12.3861325492,4,1,3,2,0,2,4,1,1,0,1,0,1,3,0,0,1,1,2,0,0,0,0,0
CHEMBL244946,-9.66516590269,36.3070752101,2,4,0,3,4,4,4,4,3,4,2,4,2,2,3,2,3,4,4,4,2,4,4,4
CHEMBL245130,22.3700351411,-10.515939419,0,1,1,0,0,2,1,4,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL245292,-1.1749596344,-5.46678656075,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL245294,-15.5723175329,27.2989953473,0,1,1,0,2,2,3,0,0,0,1,2,2,2,3,2,2,2,2,2,0,1,1,2
CHEMBL245307,-33.5009679824,-0.248297079898,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245308,-17.8935083164,8.12380404832,0,1,1,0,0,2,1,1,2,2,0,0,0,2,0,0,1,0,1,0,1,4,1,0
CHEMBL245309,-18.9362451508,-18.8009876097,1,3,2,0,3,0,0,1,2,2,0,0,1,3,1,1,1,0,1,0,1,4,1,0
CHEMBL245514,-31.3873636595,-1.8629771645,0,1,1,0,0,1,1,0,0,2,0,1,0,2,0,0,1,0,1,1,1,4,1,1
CHEMBL245515,-33.8134802078,-2.33897230659,0,1,1,0,0,1,1,0,0,2,0,1,0,2,0,0,1,0,1,1,1,4,1,1
CHEMBL245516,-33.4137824901,-0.399175208211,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245714,-33.4143209411,-0.0980428209558,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245715,-33.37928302,-0.00538401235678,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245716,-34.0948571102,-0.679332978047,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245919,-34.2057049386,-0.222007270107,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245920,-34.1139427557,-0.408577327614,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL245921,-33.3414000141,-0.985483328844,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL246125,-33.081872973,0.65659933512,4,3,1,0,0,2,1,0,0,0,0,1,0,3,0,0,1,1,1,1,1,4,1,1
CHEMBL246126,-33.0103318033,-0.437792466502,0,1,1,0,0,1,1,0,0,0,0,1,4,2,0,0,1,1,1,1,1,4,1,1
CHEMBL246127,25.13816736,-10.0030816025,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246316,-2.38967242449,-4.98513672039,4,1,3,2,4,4,4,1,3,1,2,0,4,2,4,4,3,2,3,0,3,2,0,2
CHEMBL246317,-1.15593935208,-7.30142258335,4,1,3,2,4,4,4,1,3,1,2,0,4,2,4,4,3,2,3,0,3,2,0,2
CHEMBL246331,24.7237965112,-9.5366288767,0,1,1,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246332,25.019628364,-9.81755162681,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246333,24.5795252274,-9.5705115378,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246540,25.1902539852,-9.07409230983,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246541,24.9323379105,-8.91046139701,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246542,25.3148381565,-9.55915003261,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246679,-3.8935911643,-4.62558495934,4,1,4,2,1,4,4,2,3,1,2,2,4,4,4,4,3,2,3,2,3,2,0,2
CHEMBL246680,-1.92590826402,-5.47529617721,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL246716,-16.3812138281,26.089245692,0,1,1,0,0,2,1,0,0,0,1,2,0,3,0,0,2,2,2,2,0,1,1,2
CHEMBL246747,25.5269533408,-9.64775794313,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246748,25.3287203548,-9.87424656938,0,1,1,0,0,2,1,0,0,2,0,2,4,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246749,25.1818416515,-10.1063255834,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246873,16.7554112412,-8.5174553611,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL246874,18.5741501502,-8.76502792566,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246913,-15.3544892358,26.5243388625,0,1,1,0,2,2,3,0,0,0,1,2,2,2,3,2,2,2,2,2,0,1,1,2
CHEMBL246927,-16.1346442644,26.1655172193,0,1,1,0,2,2,3,0,0,0,1,2,0,3,0,0,2,2,2,2,0,1,1,2
CHEMBL246940,-4.53591524329,-5.00589727067,4,4,3,2,4,4,4,1,3,1,2,0,4,4,4,4,3,2,3,0,3,2,0,2
CHEMBL246953,24.6637700124,-10.6017996141,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246954,25.0907269691,-9.80992397809,0,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL246955,24.0882818999,-11.3666534661,3,1,1,0,2,2,3,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247061,20.5801692312,-8.66402332981,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247062,16.8890483104,-9.71062237002,0,3,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL247063,19.091614919,-8.82487714101,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL247076,16.9545735967,-9.19654155161,0,1,2,0,0,2,1,0,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL247094,18.7055101841,-8.71163919596,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247136,-15.6831714593,26.506742953,0,1,1,0,2,2,3,0,0,0,1,2,0,2,0,0,2,2,2,2,0,1,1,2
CHEMBL247161,-13.7940130357,25.4302481182,0,1,1,0,2,2,3,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247265,17.0329070662,-9.51852886961,0,1,2,1,0,4,4,1,0,2,0,2,0,2,0,0,1,2,1,0,0,1,1,2
CHEMBL247266,17.1570508605,-9.37891771633,0,3,2,1,0,2,4,1,0,2,0,2,0,2,0,0,1,2,1,0,0,1,1,2
CHEMBL247267,18.9066995502,-9.68350632218,0,3,2,1,0,2,4,1,0,2,0,2,0,2,0,0,1,1,1,0,0,1,1,2
CHEMBL247268,19.0213642958,-8.89227269539,0,3,2,1,0,2,4,1,0,2,0,2,0,2,0,0,1,2,1,0,0,1,1,2
CHEMBL247335,-15.8905182168,27.3036874183,0,1,1,0,2,2,3,0,0,0,1,1,0,2,0,0,2,2,2,1,0,1,1,2
CHEMBL247470,17.2345615525,-9.8750632267,0,3,2,0,2,2,3,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247472,19.1967853759,-9.34930835499,0,1,2,0,2,2,3,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247505,-2.01281428503,-3.6331025792,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL247669,16.6326415965,-11.3852906727,0,1,2,1,2,2,2,1,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL247670,17.4895224375,-10.0651243646,0,3,2,1,2,2,2,1,0,2,0,2,0,2,0,0,1,2,1,2,0,1,1,2
CHEMBL247671,17.1969835043,-10.0003932127,0,3,2,1,2,2,2,1,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247683,18.6417719228,-8.82074834512,0,1,2,0,0,1,1,0,0,2,0,2,0,2,0,0,1,1,1,2,0,1,1,2
CHEMBL247702,-1.43786712998,-2.88949240078,2,1,0,2,1,1,2,2,3,1,2,2,4,3,4,4,3,2,3,2,3,2,0,2
CHEMBL247933,-16.5109522586,27.0216882119,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,0,2,2,2,1,0,1,1,2
CHEMBL247935,-16.1433431031,27.4115374396,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,0,2,2,2,1,0,1,1,2
CHEMBL247953,-5.72089008993,14.3738538576,0,1,1,1,0,2,1,1,1,0,0,1,4,2,1,0,1,1,1,1,0,0,1,0
CHEMBL248155,-3.48590591314,-6.21315490256,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL248156,-3.69043533152,-4.65621990084,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL248157,-3.51971220276,-4.96138476741,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL248361,-1.91462966733,-5.50549110904,2,1,0,2,1,3,2,2,3,1,2,2,4,2,4,4,3,2,3,2,3,2,0,2
CHEMBL248375,-32.986975561,-0.936064522098,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL248376,-33.457788861,-0.397836629866,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,4,1,1
CHEMBL248377,-33.3510273821,0.926982410208,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,2,1,1,4,2,1
CHEMBL24847,-23.4662836229,9.74920219348,1,3,2,1,2,2,3,1,1,0,0,1,3,3,3,1,1,1,1,1,0,0,1,0
CHEMBL24863,-20.7433588326,11.8108666715,1,1,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL24865,-24.2187462611,11.1640762525,1,3,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL24921,-22.1004010456,9.15157078107,1,1,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL25126,-22.7214614175,12.602014015,1,1,2,1,2,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL25205,-22.7417046194,12.6846417136,1,1,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL25290,-22.4245946989,12.8482154944,1,1,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL25342,-24.1474097283,12.4217803017,1,1,1,0,0,2,1,0,1,0,0,1,1,3,1,0,1,1,1,1,0,0,1,0
CHEMBL254374,3.13328114746,20.5339331966,2,2,4,4,1,3,2,2,3,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4
CHEMBL254983,3.64778733536,20.6660453668,2,2,4,4,1,3,2,2,3,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4
CHEMBL254985,4.07308910965,20.9496718168,2,2,4,4,1,4,4,4,3,1,4,4,4,2,4,4,4,4,4,4,2,4,4,4
CHEMBL25501,-24.1393137797,10.9092928732,1,3,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL255127,-20.2792362517,-30.5620343681,1,1,4,1,3,0,0,3,2,3,3,1,1,2,1,1,0,0,0,3,2,3,3,1
CHEMBL255141,3.30154351333,-4.71460867316,2,3,0,2,1,3,2,2,3,4,2,0,2,2,2,3,3,2,3,2,3,2,0,1
CHEMBL25519,-20.7993019924,12.3567113841,1,1,1,1,0,2,1,1,1,0,0,1,1,3,1,0,1,1,1,1,0,0,1,0
CHEMBL256044,-18.08819217,-28.2282221777,1,1,4,1,3,4,0,3,2,3,3,1,1,1,1,1,0,0,0,0,2,3,3,1
CHEMBL256390,-19.2590391144,-28.3746646596,1,1,4,1,3,0,0,3,2,3,3,1,1,1,1,1,0,0,0,3,2,3,3,1
CHEMBL25685,-23.4579974494,11.023691386,1,1,2,1,0,2,3,1,1,0,0,1,1,3,1,1,1,1,1,1,0,0,1,0
CHEMBL25688,-10.5753765139,16.8005686247,0,1,1,1,0,2,1,1,1,0,0,1,4,3,1,0,1,1,1,1,0,0,1,0
CHEMBL257009,-19.4485637727,-31.0082167723,1,1,4,1,3,0,0,3,2,3,3,1,4,1,1,1,0,0,0,3,2,3,3,1
CHEMBL257179,4.60955030634,20.762237053,2,2,4,4,1,3,2,2,3,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4
CHEMBL257208,-19.2576483963,-30.9550030129,1,1,4,1,3,0,0,3,2,3,3,1,4,1,1,1,0,0,0,3,2,3,3,1
