,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL311479,-24.0096515037,-25.3937302937,0,3,0,1,2,0,3,3,2,0,1,1,3,0,1,0,2,0,0,1,1,1,0,1
CHEMBL311701,-33.3473749672,-5.48871154332,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,1,3,3,0,2,4,3
CHEMBL311964,-33.6695874888,-4.84698847766,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,1,3,3,0,2,4,3
CHEMBL31217,19.0925929264,-21.8186988848,0,3,2,1,3,4,3,3,2,3,2,4,4,0,3,4,1,1,3,4,3,1,3,4
CHEMBL313023,-34.439392225,-10.8560167053,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,4,3,3,0,2,4,3
CHEMBL313424,14.0759231007,10.018960886,1,0,3,2,0,1,0,0,4,2,4,4,0,3,1,3,3,3,4,4,4,4,4,4
CHEMBL31354,-27.7513902025,19.1910647705,0,3,0,1,2,2,3,3,3,0,1,1,2,3,2,2,2,0,0,1,3,0,0,1
CHEMBL314055,6.95092865634,-17.3752607606,1,3,1,1,2,1,3,3,4,4,4,2,2,3,1,3,3,3,4,2,2,3,2,4
CHEMBL314163,-34.5301590299,-9.03150231691,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,4,3,3,0,2,4,3
CHEMBL316081,-7.27682998797,3.35838056427,4,2,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,2,4,4
CHEMBL317333,14.1204153979,9.86917026604,2,0,4,3,0,1,0,0,4,2,4,4,3,4,3,3,3,3,4,4,4,4,4,4
CHEMBL317433,-27.3119245217,0.665003200221,0,3,0,1,3,2,1,4,0,3,3,4,2,0,2,3,3,1,4,4,0,3,4,4
CHEMBL317535,20.0059013031,13.9412772924,3,3,4,3,4,3,1,2,0,3,3,0,2,3,3,0,1,3,1,0,2,4,1,0
CHEMBL318018,-7.57663206199,2.85499680375,4,2,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,2,4,4
CHEMBL318166,-27.0918942158,0.449538716054,0,3,0,1,3,2,1,4,0,3,3,4,2,0,2,3,3,1,4,4,0,3,4,4
CHEMBL318249,11.5373118129,8.76555536147,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL318374,-25.7488087933,0.45787500459,2,3,2,4,4,4,1,4,0,3,3,4,2,3,2,3,3,1,4,4,0,3,4,4
CHEMBL318604,-12.6634174258,-27.7846470233,2,3,2,2,3,1,0,0,0,3,3,4,3,0,4,3,1,1,3,3,2,3,2,3
CHEMBL318735,12.377637778,8.93543943353,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL318738,-12.4250374351,-28.0199648333,2,3,2,2,3,4,0,0,0,3,3,4,3,0,4,3,1,1,3,3,2,3,2,3
CHEMBL318901,13.625035373,8.01073494732,1,0,0,1,0,1,0,0,4,2,4,4,3,0,3,0,3,3,4,4,4,4,4,4
CHEMBL319023,-26.4766178979,0.476617003948,0,3,2,2,3,4,1,4,0,3,3,4,2,3,1,3,3,1,4,4,0,3,4,4
CHEMBL319352,12.53060011,9.02453880939,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL320079,24.0762331575,-23.9667639893,2,3,4,3,4,4,1,2,0,3,3,0,4,0,3,0,1,1,1,0,2,2,1,0
CHEMBL320173,-27.7846963956,2.81196352654,0,3,0,1,3,2,1,4,0,3,3,4,2,0,2,3,3,1,4,4,0,3,4,4
CHEMBL320198,31.0577570811,-8.35916096052,1,0,1,2,0,1,0,0,0,4,4,4,0,1,1,0,1,3,4,3,4,4,4,2
CHEMBL320397,-12.2275891082,6.51921642067,3,1,3,3,3,3,4,3,1,4,0,3,1,3,0,1,4,4,1,4,2,4,2,4
CHEMBL320880,-27.1537493855,-0.581215116021,0,3,0,1,3,2,1,4,0,3,3,4,2,0,2,3,3,1,4,4,0,3,4,4
CHEMBL321080,32.3757926806,-9.13232875091,1,0,1,2,0,1,0,0,0,4,4,4,0,1,1,0,1,3,4,3,4,4,4,2
CHEMBL321133,31.4989084885,-9.98605092879,1,3,1,2,0,1,0,0,0,4,4,4,0,0,1,0,1,3,4,3,4,4,4,2
CHEMBL321190,21.2724779084,13.1642061698,3,3,4,3,4,3,1,2,0,3,3,0,2,3,3,0,1,1,1,0,2,2,1,0
CHEMBL321343,31.9351269579,-10.5463877617,3,0,1,2,0,1,0,0,0,4,4,4,0,1,1,0,1,3,4,3,4,4,4,2
CHEMBL321562,31.6167329445,-9.91073270513,1,3,1,2,0,1,0,0,0,4,4,4,0,0,1,0,1,3,4,3,4,4,4,2
CHEMBL321967,33.7334059209,-10.0183811334,1,0,1,2,0,1,0,0,0,4,4,4,0,1,1,0,1,3,4,3,4,4,4,2
CHEMBL322054,24.7022932055,-22.7147336779,3,3,4,3,4,3,1,2,0,3,3,0,1,3,3,0,1,1,1,0,2,2,1,0
CHEMBL322349,20.5854435118,13.1104471858,3,3,4,3,4,3,1,2,0,3,3,0,2,3,3,0,1,1,1,0,2,2,1,0
CHEMBL322915,18.961007937,22.3896127987,2,3,2,2,3,2,0,0,0,3,3,4,1,3,3,3,1,1,3,3,0,2,2,3
CHEMBL323088,-27.1522327495,0.64528145235,0,3,0,1,3,2,1,4,0,3,3,4,2,0,2,3,3,1,4,4,0,3,4,4
CHEMBL3233401,-3.05695131839,-9.57175669209,1,3,0,1,1,0,2,1,2,1,1,1,2,3,2,2,0,0,0,2,1,1,0,2
CHEMBL3233412,12.2270453973,-14.1258443634,2,0,3,3,0,1,0,0,4,2,4,2,1,0,3,0,3,4,4,4,4,3,4,4
CHEMBL3233427,12.2667035196,-13.7800072338,2,0,2,3,3,2,0,0,4,2,4,2,2,3,4,3,3,4,4,4,4,3,4,4
CHEMBL3233432,12.2684866279,-13.7823878855,2,0,2,3,3,2,0,0,4,2,4,2,2,3,2,3,3,4,4,4,4,3,4,4
CHEMBL323441,-3.35907074326,20.0689088839,2,3,2,2,3,2,1,4,4,2,4,3,1,3,0,1,3,1,1,3,0,2,2,3
CHEMBL3235726,-5.97460316278,-14.8640414912,1,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235727,-6.54859110458,-16.5960929206,1,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235728,-6.3445502954,-16.0958556164,1,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235729,-9.37115482307,-17.0655762057,1,3,1,1,2,2,3,3,3,1,1,2,2,3,2,2,2,0,0,2,3,4,3,2
CHEMBL3235730,-7.12230076791,-15.2549221998,0,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235731,-7.01618171921,-14.4329648075,0,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235732,-10.3782798124,-16.7159764665,0,3,1,1,2,2,3,3,3,1,1,2,2,3,2,2,2,0,0,2,3,4,3,2
CHEMBL3235733,-6.96483132203,-15.1571574912,0,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235734,-7.14552360422,-15.4448555368,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235735,-6.37679966772,-15.6268381269,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235736,-6.1042765927,-15.246473067,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235737,-6.39228355757,-15.6490787506,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235738,-5.13880425657,-15.2911877528,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235739,-8.30589057444,-16.2472694428,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235740,-6.8279411823,-16.8494929333,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,4,0,2,1,1,0,2
CHEMBL3235741,-8.91642076172,-16.7716164722,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,4,0,2,1,1,0,2
CHEMBL3235742,-4.54452905141,-16.7082524642,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,4,0,2,1,1,0,2
CHEMBL3235743,-3.63406709745,-20.0323027013,1,3,1,1,2,0,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235744,-4.39872005725,-20.0881253903,1,3,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235745,-4.1167565084,-19.9683861277,1,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235746,-9.48381744333,-16.8414934909,1,3,1,1,2,2,3,3,3,0,1,2,2,3,2,2,2,0,0,2,3,1,3,2
CHEMBL3235747,-4.80846706306,-19.5057772295,0,3,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235748,-3.53551564402,-19.5362195539,0,3,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235749,-8.36952802602,-17.4962506314,0,3,1,1,2,2,3,3,3,0,1,2,2,3,2,2,2,0,0,2,3,1,3,2
CHEMBL3235750,-4.28793084531,-19.5124606322,0,3,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235751,-4.91103167074,-19.318812462,1,0,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235752,-5.17053436992,-20.0900649847,1,0,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235753,-5.53098021784,-18.8795093056,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235754,-4.99535442914,-19.3325711792,1,0,1,1,2,2,3,3,2,0,1,2,2,3,2,2,2,0,0,2,1,1,0,2
CHEMBL3235755,-4.9398681783,-19.3825253366,1,0,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235756,-4.93098122852,-19.3338213184,1,0,1,1,2,2,3,1,2,0,1,0,2,3,2,2,2,0,0,1,1,1,0,1
CHEMBL3235757,-9.50388201617,-17.8043502695,1,0,1,1,2,2,3,3,3,0,1,2,2,3,2,2,2,0,0,2,3,1,3,2
CHEMBL3235758,-6.06757799062,-18.463093844,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,0,0,2,1,1,0,2
CHEMBL3235759,-6.05489944382,-18.4634119521,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,0,0,2,1,1,0,2
CHEMBL3235760,-6.05489983626,-18.463411992,1,0,1,2,2,2,3,3,2,0,1,2,2,3,4,3,2,0,0,2,1,1,0,2
CHEMBL324270,-2.58249865668,8.2844177293,3,1,3,3,3,0,4,3,4,1,2,0,1,3,0,1,4,4,1,0,4,4,3,2
CHEMBL324289,21.8044879832,-24.987696598,3,3,2,1,3,4,3,3,0,3,3,4,2,4,2,3,1,1,3,4,2,2,4,4
CHEMBL326088,-29.2757570273,1.20238204575,2,3,2,2,3,2,1,4,0,3,3,4,1,2,3,4,1,1,3,3,0,2,4,3
CHEMBL326134,23.7111715388,-7.11900636613,2,3,4,3,3,3,1,2,0,3,3,0,1,0,3,0,1,1,1,0,0,2,1,0
CHEMBL326667,23.9834482289,-22.5900079041,2,3,4,3,4,4,1,2,0,3,3,0,4,0,3,0,1,1,1,0,2,2,1,0
CHEMBL326751,-2.98096666168,19.7903926455,2,3,2,2,3,2,1,4,4,2,4,3,1,3,0,1,3,1,1,3,0,2,2,3
CHEMBL327126,-4.03415211843,19.5916798812,2,3,2,2,3,2,1,4,4,2,4,3,1,3,0,1,3,1,1,3,0,2,2,3
CHEMBL327227,-25.7640258663,-0.52064383645,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,1,3,3,0,2,4,3
CHEMBL327527,12.4086690288,9.49475056033,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL327662,12.2998949039,9.03680380757,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL328048,11.9786982452,8.59973786362,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL328114,2.83804452456,-25.4157312711,3,1,3,2,3,4,1,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4
CHEMBL328187,11.7493524813,8.63438140546,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL328292,4.99227939473,21.6533627537,1,3,0,1,1,0,2,1,2,0,1,1,3,0,3,0,2,0,0,1,1,4,3,3
CHEMBL328940,11.6889544945,8.67199097834,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL3289656,5.87580175382,10.2093493304,2,0,4,3,2,1,3,2,3,0,4,3,3,4,3,4,2,0,4,2,3,1,3,2
CHEMBL3290012,11.9534110853,-15.5928472735,4,2,4,4,3,3,4,4,4,2,4,4,3,4,4,3,3,3,4,4,4,4,4,4
CHEMBL329280,12.2574765607,8.95080330194,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL329383,-8.17432104413,0.915803955927,4,0,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,0,4,4,4,4,4,4
CHEMBL329583,-35.2558375791,-9.04193668666,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,4,3,3,0,2,4,3
CHEMBL329904,25.7397281443,27.3666416194,3,3,3,3,3,3,4,3,1,2,0,3,1,3,1,1,4,4,1,0,2,3,1,3
CHEMBL330171,11.6111656092,8.67291886092,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL330603,12.4544878414,8.85953502004,1,0,1,2,0,1,0,0,4,2,4,4,0,1,1,3,3,3,4,4,4,4,4,4
CHEMBL330827,21.5615289663,22.6200491007,2,3,2,4,4,4,1,4,0,3,3,4,4,4,4,4,1,1,3,3,0,2,2,3
CHEMBL331037,21.9394197485,-24.9080826456,4,0,2,1,3,4,3,3,0,3,3,4,2,0,2,3,1,1,3,4,2,2,4,4
CHEMBL331240,20.1959736231,-23.5834382961,0,3,2,1,3,4,3,3,0,3,3,4,2,0,2,3,1,1,3,4,2,2,4,4
CHEMBL33150,-3.45270403594,-12.2229425698,1,3,0,1,2,2,3,3,2,1,1,1,2,3,2,3,0,2,0,2,1,0,0,2
CHEMBL331609,21.0172043702,19.3417339278,2,3,2,4,4,4,1,4,0,3,3,4,4,4,4,4,1,1,3,3,0,2,2,3
CHEMBL331864,27.2693004441,-16.7398295235,4,1,4,3,4,4,1,2,4,4,0,0,4,0,4,0,4,4,1,0,2,4,1,0
CHEMBL332063,20.2190731146,-24.2247915773,0,3,2,1,3,4,3,3,0,3,3,4,2,3,2,3,1,1,3,4,2,2,4,4
CHEMBL332142,20.9846635284,-24.4155079142,3,3,2,1,3,4,3,3,0,3,3,4,2,4,2,3,1,1,3,4,2,2,4,4
CHEMBL3321777,6.15606476371,-13.184496158,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321778,6.15598649332,-13.1824817862,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321788,10.0084331296,-12.8743336712,3,3,4,3,3,2,0,0,4,2,4,2,4,2,4,1,3,3,4,2,4,3,4,3
CHEMBL3321789,9.89737883686,-11.2896634542,3,3,4,3,3,2,0,0,4,2,4,2,1,2,4,1,3,3,4,2,4,3,4,3
CHEMBL3321790,10.026391336,-14.7232055228,3,3,4,3,3,2,0,0,4,2,4,2,4,2,4,1,3,3,4,2,4,3,4,3
CHEMBL3321791,11.4682513063,-10.4892988691,3,3,4,3,3,2,0,0,4,2,4,2,4,2,4,1,3,3,4,2,4,3,4,3
CHEMBL3321792,10.0491848759,-11.4749889757,3,3,4,3,3,2,0,0,4,2,4,2,4,2,4,1,3,3,4,2,4,3,4,3
CHEMBL3321793,6.15606404087,-13.1844963409,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321794,6.53578977332,-13.166404108,1,3,1,1,1,1,3,3,4,4,4,2,2,3,4,3,2,3,4,2,3,0,3,1
CHEMBL3321795,5.04353141497,-14.0615251405,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321796,5.04353878606,-14.0615259035,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321797,5.04353817975,-14.0615260571,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL3321798,5.15324053746,-14.2033177816,1,3,1,1,1,1,3,3,4,4,4,2,2,3,4,3,2,3,4,2,3,4,3,1
CHEMBL332589,20.4111563965,22.3707959162,2,3,2,4,4,4,1,4,0,3,3,4,4,0,4,4,1,1,3,3,0,2,2,3
CHEMBL3326982,2.52851525497,-15.4506189881,0,3,0,1,2,0,3,3,2,0,1,2,0,3,1,2,2,0,0,1,1,4,0,2
CHEMBL3326993,-5.36616962009,-12.5423877958,0,3,0,1,2,0,3,3,2,0,1,2,0,3,1,2,2,0,0,1,1,1,0,2
CHEMBL3329234,10.1220136574,22.027539234,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330597,8.36724402135,22.2001020407,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330598,8.72600473748,22.1437164216,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330599,8.15238752666,22.3841471897,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330600,8.07806643493,22.6419896018,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330601,9.11388014155,22.0686488472,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330602,9.23702100609,22.1878226597,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330603,9.53817011143,21.2377985681,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330604,8.89190725708,21.6544881043,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330605,9.37280723827,22.7655155384,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330606,9.28375022113,22.9852992697,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330607,8.58340887169,23.052986631,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330608,9.37725592284,22.827420764,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330609,8.62545692882,21.8871612138,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330610,8.62487919912,21.6356122886,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330611,9.52172469644,22.4435581194,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330612,10.2654458576,21.2988373142,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330613,10.2255331831,21.3345090784,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330614,10.1794462812,21.331143836,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330615,7.16490246329,22.3078120061,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330616,10.1165429963,21.3938277781,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330617,10.1147858232,21.3939783544,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330618,7.3244252921,23.1477147935,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,0,0,2
CHEMBL3330619,7.91719250833,22.8064789074,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330620,8.67490881097,21.8779577195,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330621,8.84601975817,22.2909397144,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330622,8.26251163006,22.3652463591,1,0,0,1,1,0,2,1,2,0,1,1,3,3,3,0,2,2,0,1,1,3,0,2
CHEMBL3330623,7.89101273018,21.2155126892,1,0,0,1,1,0,2,1,2,0,1,1,3,4,3,0,2,2,0,1,1,3,0,2
CHEMBL3330624,7.89737955335,21.2325881081,1,0,0,1,1,0,2,1,2,0,1,1,3,0,3,0,2,2,0,1,1,3,0,2
CHEMBL3330625,7.07032152418,20.1466698212,1,0,0,1,1,0,2,1,2,0,1,1,3,0,3,0,2,2,0,1,1,3,0,2
CHEMBL3330626,7.55193389841,21.1295469302,1,0,0,1,1,0,2,1,2,0,1,1,3,0,3,0,2,2,0,1,1,3,0,2
CHEMBL3331254,-2.38972013124,14.22300931,1,0,3,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331255,-2.52240744143,16.1322445456,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331256,-3.29978170729,14.1934425873,1,0,3,1,1,0,2,1,2,0,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331257,-1.57053040002,15.9617293899,1,1,1,1,1,0,2,1,2,0,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331258,-1.07430814301,16.1973139298,1,0,1,1,1,0,2,1,2,2,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331259,-0.96509027682,16.8110262163,1,0,1,1,1,0,2,1,2,2,1,4,3,4,3,0,2,3,4,4,1,1,0,2
CHEMBL3331260,0.27554984681,15.9564968347,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331261,-1.24281251479,15.8772159883,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331262,-0.994490084565,16.8923431516,1,0,1,1,1,1,3,3,2,2,1,2,3,4,3,3,2,3,4,2,1,1,0,1
CHEMBL3331263,-2.38423947218,14.2576732591,1,0,3,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331264,-1.84554329643,16.1935359017,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331382,-1.91454837394,14.080532976,1,0,3,1,1,0,2,1,2,0,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331383,-1.68390515799,15.895382797,1,1,1,1,1,0,2,1,2,2,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331384,-2.38098578238,14.2514521227,1,0,3,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331385,0.765675002807,16.0359304192,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331386,-3.13949531163,13.478705508,1,0,3,1,1,0,2,1,2,0,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331387,-3.28976503235,15.9991952488,1,1,1,1,1,0,2,1,2,2,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331388,-2.38144142192,14.2515053705,1,0,3,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331389,-2.06640933571,16.1100588471,1,0,1,1,1,0,2,1,2,0,1,0,3,4,3,0,2,2,0,1,1,1,0,1
CHEMBL3331390,-1.31324412449,14.5927607922,1,0,3,1,1,0,2,1,2,0,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL3331391,-0.435566580926,16.0893271329,1,1,1,1,1,0,2,1,2,2,1,0,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL333784,19.0271336313,-13.229041006,4,2,4,4,3,1,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4
CHEMBL334159,20.9057866976,-24.0613178922,0,3,2,1,3,4,3,3,0,3,3,4,2,3,2,3,1,1,3,4,2,2,4,4
CHEMBL3341769,-31.868192094,13.4105165065,0,1,0,0,3,4,1,4,2,0,1,1,1,3,0,1,0,0,2,2,1,0,0,2
CHEMBL334193,20.0797957192,-23.6260699245,0,3,2,1,3,4,3,3,0,3,3,4,2,0,2,3,1,1,3,4,2,2,4,4
CHEMBL3342852,-31.7736529233,13.3054819633,0,3,0,0,3,4,1,4,2,0,1,1,1,3,0,1,0,0,2,2,1,0,0,2
CHEMBL3342853,-32.2773957523,12.9588881098,0,3,0,0,3,4,1,4,2,0,1,1,1,3,0,1,0,0,2,2,1,0,0,2
CHEMBL3342854,-31.7567792016,13.3081939099,4,2,4,0,3,4,1,4,2,0,1,1,1,3,0,1,0,0,2,2,1,0,0,2
CHEMBL3342855,-31.7460998355,13.3314721383,4,2,4,4,3,4,1,4,2,0,1,1,3,3,4,4,0,0,2,2,1,0,0,2
CHEMBL3342856,-32.0647064974,13.8499805367,0,3,0,0,3,4,1,4,2,0,1,1,4,3,2,1,0,0,2,2,1,0,0,2
CHEMBL3342857,-31.7962448227,11.8700752753,0,3,0,0,3,4,1,4,2,0,1,1,1,3,0,1,0,0,2,2,1,0,0,2
