,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL170854,10.1524673813,-5.36973858119,3,1,0,0,4,4,1,0,3,4,0,0,4,1,4,1,3,4,0,0,4,2,0,0
CHEMBL17157,-3.8604173731,-13.6819370686,3,1,3,4,1,1,0,1,1,0,3,4,3,2,3,3,2,1,2,4,2,4,4,4
CHEMBL171774,10.8905395627,-3.27409790507,3,1,0,0,4,4,1,0,3,4,0,0,4,1,4,1,3,4,0,0,4,2,0,0
CHEMBL172159,10.4476383493,-4.63760699415,3,1,0,0,4,4,4,0,3,4,4,0,4,4,4,1,3,4,4,0,4,4,4,0
CHEMBL172269,-34.2140019914,-12.5167030053,4,2,4,4,4,4,4,4,4,3,4,1,1,0,4,0,1,2,3,3,0,1,4,3
CHEMBL1729,38.3114167146,-0.0949184257203,2,1,1,1,3,2,3,3,1,1,4,4,0,2,1,2,1,2,4,4,2,4,4,4
CHEMBL1732,-25.0979326007,43.5902826803,3,1,3,4,3,2,4,4,3,4,4,3,2,2,0,4,4,4,4,4,2,0,2,3
CHEMBL174049,-10.3441793321,-10.4818301192,4,0,4,4,1,1,3,1,2,0,2,3,2,4,2,4,2,1,2,4,3,0,2,3
CHEMBL175544,-11.3205804918,-11.2602071938,4,0,4,4,1,1,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL175586,-11.4373671005,-11.8160156236,4,0,4,4,1,1,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL175832,-10.3548422902,-11.7455467877,4,0,4,4,1,1,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL176109,-11.6834298492,-11.1939096499,4,0,4,4,1,1,3,1,2,0,2,3,2,4,2,4,2,1,2,4,3,0,2,3
CHEMBL177031,25.71552925,4.71262375551,0,1,3,2,2,1,0,3,2,4,1,2,0,4,1,2,2,1,1,2,2,4,2,4
CHEMBL1770373,5.78602625617,27.41056735,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770377,5.32856423683,28.3402430526,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770378,3.85135566536,27.6361780057,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770379,4.45125739097,27.567614075,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770381,3.9231991945,27.030388317,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770382,4.77906076948,27.2033574676,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL1770385,4.52746813883,27.8702680464,1,4,0,0,0,0,1,0,4,2,1,0,3,3,3,3,3,0,3,0,4,2,0,1
CHEMBL177401,-10.8360449786,-9.96530239667,4,0,4,4,1,1,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL177416,-10.6283515476,-10.7781593431,4,0,4,4,1,1,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL177807,-15.1557968643,-15.9391258157,4,0,4,4,1,1,3,1,2,0,2,3,2,3,1,2,2,1,2,1,3,4,1,3
CHEMBL178055,-10.3577690737,-10.0909349936,4,0,4,4,1,1,3,1,2,0,2,3,2,4,2,4,2,1,2,4,3,0,2,3
CHEMBL1782355,-7.58780237709,24.3844458261,1,1,3,3,0,0,1,2,0,3,1,1,4,4,3,1,3,4,4,2,2,2,1,2
CHEMBL1782356,-8.96749014704,26.6431670007,1,3,3,3,0,0,1,2,0,3,1,1,3,2,3,1,3,4,4,2,2,2,1,2
CHEMBL1782357,-16.2295604378,30.2977052548,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782358,-15.6273666781,30.2561041841,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782359,-16.1959070452,30.0256602538,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782360,-14.2307934502,29.4560420016,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782361,-14.0853870148,30.2831622377,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782362,-15.1985761588,30.962020749,1,3,3,3,0,0,1,2,0,3,1,1,3,1,3,1,0,0,0,1,2,2,1,2
CHEMBL1782363,-16.5573398084,30.5712944622,1,3,3,3,0,0,1,2,0,3,1,1,3,3,3,1,0,0,0,1,2,2,1,2
CHEMBL1782364,-16.4502372195,30.7317684784,1,4,3,3,0,0,1,2,0,3,1,1,3,3,3,1,0,0,0,1,2,2,1,2
CHEMBL1782365,-15.9080279058,31.0111029619,1,3,3,3,0,0,1,2,0,3,1,1,3,3,3,1,0,0,0,1,2,2,1,2
CHEMBL1782366,-16.0829683449,30.2415065412,1,3,3,3,0,0,1,2,0,3,1,1,3,3,3,1,0,0,0,1,2,2,1,2
CHEMBL1782367,-16.1058086884,31.2765353894,1,3,3,3,0,0,1,2,0,3,1,1,3,3,3,1,0,0,0,1,2,2,1,2
CHEMBL1788231,44.0380541584,-15.7278396857,4,0,4,4,1,1,3,1,1,4,3,3,2,2,2,4,3,3,3,4,1,4,3,4
CHEMBL180010,39.2887239919,10.9215139271,0,1,3,2,2,2,2,3,0,1,3,2,1,4,0,0,2,1,1,2,1,0,1,2
CHEMBL180086,22.070237927,50.5090219181,3,4,4,4,0,4,4,2,2,3,4,4,3,1,3,3,4,4,4,4,4,3,4,4
CHEMBL182071,20.7647608005,48.018984024,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,1
CHEMBL182174,21.9871408751,50.6363894197,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,1
CHEMBL182418,22.4461830726,50.3635524573,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,4
CHEMBL182721,-5.62717667543,-19.3550950462,1,1,3,3,2,2,2,3,0,1,3,2,3,2,4,3,2,1,1,2,1,0,4,4
CHEMBL182937,22.8492068234,48.4756772064,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,1
CHEMBL1829959,18.515828604,-6.94474753855,4,2,4,0,4,4,4,0,3,4,4,0,4,1,4,1,4,4,4,0,4,4,1,0
CHEMBL18331,23.3762947299,30.8860511263,2,3,2,3,1,1,0,1,2,0,3,3,2,2,2,2,2,1,2,2,1,4,3,3
CHEMBL1834226,11.8137333195,10.3736340682,4,0,4,4,0,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,3,4,4
CHEMBL183423,22.3869001685,47.7610277428,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,1
CHEMBL1834234,13.3968109894,7.82001014318,4,0,4,4,0,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,3,4,4
CHEMBL183460,-13.1411155445,-21.107501982,2,0,1,1,1,1,0,1,0,1,3,3,1,0,0,0,2,1,1,3,0,1,2,4
CHEMBL183776,-5.4368846105,-21.4450209737,2,3,2,3,2,2,2,3,0,1,3,2,3,0,4,3,2,1,1,2,1,0,4,4
CHEMBL184770,-3.94092374492,-18.9101858923,1,1,2,3,2,2,2,3,0,1,3,2,3,0,4,3,2,1,1,2,1,0,4,4
CHEMBL184789,21.6012402698,48.0398023301,3,4,4,4,0,4,4,2,2,3,4,1,3,1,3,3,4,2,4,4,4,3,4,1
CHEMBL18772,-14.7736808213,15.5377076986,1,1,3,3,0,0,1,2,0,4,1,0,3,2,4,3,3,3,4,1,2,4,4,1
CHEMBL187739,-20.822801446,28.3374055945,1,4,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL187787,-27.7164983088,26.3371315635,1,3,0,0,0,0,1,0,4,3,0,0,0,2,3,1,0,0,0,0,2,2,1,0
CHEMBL18785,4.36019522483,-2.72987368023,1,1,0,0,0,3,1,0,3,2,4,0,4,3,4,1,4,3,4,0,4,3,1,0
CHEMBL18786,-2.69832997624,2.32580344216,3,1,4,4,4,3,4,4,3,4,4,4,0,2,1,4,4,4,4,4,3,4,4,4
CHEMBL187888,-28.0568394919,27.2542835851,1,3,0,0,0,0,1,0,4,3,0,0,4,1,3,1,0,0,0,0,2,2,1,0
CHEMBL188033,-24.747852582,29.2393614595,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL18840,16.1469100248,-11.5309653071,3,4,0,0,4,3,1,0,3,2,0,0,2,3,4,1,4,3,0,0,4,3,0,0
CHEMBL18855,17.7781295807,-11.2543668307,3,4,0,0,4,3,1,0,3,2,0,0,4,3,4,1,4,3,0,0,4,3,0,0
CHEMBL188605,-17.2492087526,29.5483509104,1,4,0,0,0,0,1,0,0,3,1,0,3,4,3,1,0,0,0,0,2,2,4,0
CHEMBL18972,-3.27362439929,-14.9787611145,3,1,2,3,1,1,0,1,1,0,0,1,2,2,3,3,2,1,2,1,1,0,0,1
CHEMBL190124,-26.2514498353,27.0999857949,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL190584,-26.2976938866,28.0267194972,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL190699,-26.1766930501,28.9133766549,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL1909065,2.72784740057,-42.3462256782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
CHEMBL1909072,-6.00243562678,2.2572069511,0,3,0,3,3,1,0,0,2,2,1,1,0,3,1,1,0,0,1,1,2,2,1,1
CHEMBL191054,-22.8186856574,28.3067727304,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL19215,14.4867004117,-19.5420111273,3,1,3,3,4,1,4,4,2,4,0,4,1,0,1,0,4,4,4,4,2,0,1,4
CHEMBL19264,15.369951453,-12.1554931952,3,4,0,0,4,3,1,0,3,2,0,0,4,3,4,1,4,3,0,0,4,4,0,0
CHEMBL193,5.49132943709,10.4576098507,3,2,4,0,4,3,4,0,2,4,4,0,4,4,2,1,4,4,4,0,3,4,4,0
CHEMBL193435,9.61898817382,-42.8816301512,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL193614,11.8002123738,-41.2206792885,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL193639,3.71241461439,-38.6389101579,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL194202,18.5519300611,-12.672717709,3,4,0,0,3,3,1,0,3,2,0,0,3,1,4,1,4,3,0,0,4,3,0,0
CHEMBL194203,23.8503133555,-6.03925387172,3,1,0,0,3,3,1,0,3,2,0,0,3,2,4,1,4,3,0,0,4,4,0,0
CHEMBL194206,-1.05572173664,-21.6658716897,2,3,1,1,2,2,3,3,0,1,3,4,1,2,1,2,2,3,3,3,1,1,3,4
CHEMBL194442,14.236191288,-41.1185088742,3,4,3,4,3,4,4,4,2,4,3,4,4,4,4,4,0,4,4,4,2,3,4,4
CHEMBL194588,19.0620600818,-11.9530810825,3,4,0,0,3,4,1,0,3,2,0,0,3,2,4,1,4,3,0,0,4,3,0,0
CHEMBL1946123,19.6889352708,9.04332113251,3,1,3,3,1,4,0,4,0,2,4,3,2,4,3,3,4,4,4,4,2,4,4,4
CHEMBL1946124,26.7181910108,27.0001260848,2,1,2,3,1,1,0,1,0,1,3,3,0,2,1,2,2,1,1,2,1,4,3,3
CHEMBL1946125,23.6908183638,17.5249229746,2,1,2,3,2,3,2,3,0,1,3,3,3,4,3,3,2,1,1,2,1,3,4,1
CHEMBL1946126,23.9630505313,15.9872150672,2,1,2,3,2,1,2,3,0,1,3,3,3,4,3,3,2,1,1,2,1,3,4,1
CHEMBL1946233,27.0406714308,0.286516083587,4,4,4,0,4,3,4,0,1,4,0,0,4,0,1,1,4,4,0,0,4,3,0,0
CHEMBL1946234,26.57850059,-0.597627111994,4,4,4,0,4,3,4,0,1,4,0,0,4,0,1,1,4,4,0,0,4,3,0,0
CHEMBL1946253,23.8321812258,17.2606925619,2,1,2,3,2,3,2,3,0,1,3,3,3,4,3,3,2,1,1,2,1,3,4,1
CHEMBL1946254,26.1385869324,12.6666432625,1,1,2,3,2,3,2,3,0,1,3,2,3,4,4,3,2,1,1,4,1,3,4,4
CHEMBL1946257,21.4360623849,19.405994474,1,1,2,3,2,3,2,3,0,1,3,2,1,4,2,3,2,1,1,4,1,3,4,4
CHEMBL194659,5.51569602704,-43.9608644285,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL1946745,19.8354016662,9.21306410879,3,1,3,3,1,4,0,4,0,2,4,3,3,4,3,3,4,4,4,4,2,4,4,4
CHEMBL194994,10.4580363056,-41.4948298658,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL195706,9.12019696689,-45.4285237586,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL1957800,-6.96883210917,-6.45092830406,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957801,-6.6196448458,-8.30063910881,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957802,-5.7797527141,-8.22139209218,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957803,-8.02386825172,-9.1983491098,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957804,-6.4089668139,-9.24839865058,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957805,-5.21497488479,-7.41066291574,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957806,-5.57097832716,-8.06126407003,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957807,-8.86188521037,-8.24146790204,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957808,-5.4100232264,-10.9932229265,2,3,2,2,2,3,2,3,2,0,2,1,2,0,2,4,2,1,2,1,3,0,2,1
CHEMBL1957809,-5.01067478489,-10.1247671366,2,3,2,2,2,3,2,3,2,0,2,1,2,0,2,4,2,1,2,1,3,0,2,1
CHEMBL1957810,-5.18632947047,-6.15603439351,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957811,-4.8138179203,-9.14767335036,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957812,-3.66696135143,-7.54908844585,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957813,-4.1439974081,-6.78027469396,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957814,-4.68142178358,-7.36759792647,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957815,-4.47211691257,-7.62383571495,2,3,2,2,2,3,2,3,2,0,2,1,2,2,2,4,2,1,2,1,3,0,2,1
CHEMBL1957816,-6.31410121604,-11.2273762147,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957817,-7.45896120397,-6.41407306269,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957818,-7.47871049356,-6.12644518697,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957819,-7.65463626964,-5.8897397816,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957820,-7.90695746967,-6.8257168236,2,3,2,2,2,3,2,3,2,0,2,1,2,4,2,4,2,1,2,1,3,0,2,1
CHEMBL1957821,-6.68138672921,-6.9608790443,2,3,2,2,2,3,2,3,2,0,2,1,2,2,2,4,2,1,2,1,3,0,2,1
CHEMBL195856,7.18731809524,-43.7134053705,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL195927,0.23450022891,-22.6934595606,2,3,1,1,1,2,0,3,0,1,3,4,0,2,1,2,2,3,3,3,1,1,3,4
CHEMBL196169,0.538415677551,-22.0484959366,2,3,1,1,2,2,3,3,0,1,3,4,1,2,1,2,2,3,3,3,1,1,3,4
CHEMBL196370,-1.62161138519,-22.2817025753,2,3,1,1,2,2,3,3,0,1,3,4,1,2,1,2,2,3,3,3,1,1,3,4
CHEMBL196514,23.7532744476,14.80829163,0,3,1,1,1,2,2,3,3,4,4,4,2,3,0,0,2,4,1,4,1,4,4,4
CHEMBL196598,1.01604115522,-21.4285672524,2,3,1,1,2,2,3,3,0,1,3,4,1,2,1,2,2,3,3,3,1,1,3,4
CHEMBL196932,13.6710410955,-41.5203348422,3,3,3,4,3,4,4,4,2,4,3,4,4,4,4,4,0,4,4,4,2,3,4,4
CHEMBL196953,4.0813504053,43.9764509624,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL197135,9.20651837081,-40.9472471424,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL197170,2.36477087203,47.0638145008,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL197408,0.595032027839,-21.8595128626,2,3,1,1,2,2,3,3,0,1,3,4,1,2,1,0,2,3,3,3,1,1,3,4
CHEMBL197630,0.334094108224,44.6207708719,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,4,1,4,0,4,1,4
CHEMBL197646,16.9670819206,-14.3361742579,1,1,0,0,3,3,1,0,3,2,0,0,3,2,4,1,4,3,0,0,4,3,0,0
CHEMBL197653,38.3736366939,-8.61875470863,3,3,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL197664,19.9208674721,-10.692822617,3,1,0,0,3,3,1,0,3,4,0,0,3,2,4,1,4,3,0,0,4,3,0,0
CHEMBL197796,-0.34999810758,-21.4142662351,2,3,1,1,2,2,3,3,0,1,3,4,0,2,1,2,2,3,3,3,1,1,3,4
CHEMBL197807,3.25307999738,43.1233603008,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198007,4.70690113902,44.7181017666,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198015,5.28756835265,41.6139456249,2,3,1,1,3,2,3,3,1,1,2,2,2,0,4,2,2,4,1,3,0,4,1,2
CHEMBL198097,2.77063141685,45.0462354169,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198109,6.81618293551,46.0977207108,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198123,20.5321811957,-11.5371598695,3,0,0,0,3,3,1,0,3,4,0,0,3,2,4,1,4,3,0,0,4,3,0,0
CHEMBL198124,22.8213729245,-11.0328332829,3,1,0,0,3,3,1,0,3,4,0,0,3,2,4,1,4,3,0,0,4,3,0,0
CHEMBL198171,5.84164212177,45.1288805716,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198192,3.4436966113,47.1517211738,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198330,5.86927043418,46.3857906674,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198440,4.7068780681,48.0908567238,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198458,3.86929662693,46.124509702,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL198463,30.2056691186,4.6099587471,0,3,2,2,2,3,2,3,0,4,4,2,2,0,4,3,2,4,4,4,1,4,4,4
CHEMBL198617,17.2639964652,-12.5516301901,3,1,0,0,3,3,1,0,3,2,0,0,3,2,4,1,4,3,0,0,4,4,0,0
CHEMBL198712,5.50018728153,41.7786481571,2,3,1,1,3,2,3,3,1,1,2,2,2,0,4,2,2,4,1,3,0,4,1,2
CHEMBL199177,4.50034506681,46.8796335738,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL199385,37.5868413732,-5.08030791524,3,3,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,4,0,0
CHEMBL199775,38.1156920511,-6.87795524861,3,3,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL200104,38.0341025321,-8.07664096242,3,3,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL201062,30.4396906592,-9.69576272127,3,1,0,0,4,4,1,0,3,2,4,0,4,1,4,1,4,3,4,0,4,2,3,0
CHEMBL201117,28.915793629,-10.4279602444,3,1,0,3,0,0,1,2,3,2,4,3,4,1,4,3,4,3,4,4,4,2,3,4
CHEMBL201132,37.8483673938,-8.49924602254,3,3,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL201454,30.1319112437,-10.1162872202,3,1,0,0,4,4,1,0,3,2,4,0,4,1,4,1,4,3,4,0,4,4,3,0
CHEMBL201897,30.6256137033,-10.1970407405,3,1,0,0,4,4,1,0,3,2,4,0,4,1,4,1,4,3,4,0,4,2,3,0
CHEMBL201930,29.9687475637,-8.5539022473,3,1,0,0,4,4,1,0,3,2,4,0,4,1,4,1,4,3,4,0,4,2,3,0
CHEMBL202324,29.2565055638,-10.6384831082,3,1,0,0,0,0,1,0,3,2,4,0,4,4,4,1,4,3,4,0,4,2,3,0
CHEMBL202458,28.3519201063,-11.1010658576,3,1,0,3,0,0,1,2,3,2,4,3,4,3,4,3,4,3,4,4,4,2,3,4
CHEMBL202538,29.0294571299,-11.7481840669,3,1,0,3,0,0,1,2,3,2,4,3,4,4,4,3,4,3,4,4,4,2,3,4
CHEMBL202616,29.2522278651,-11.3032719652,3,1,0,3,0,0,1,2,3,2,4,3,4,1,4,3,4,3,4,4,4,2,3,4
CHEMBL202656,31.6226531532,-10.5811198651,3,1,0,0,4,4,1,0,3,2,4,0,4,1,4,1,4,3,4,0,4,2,3,0
CHEMBL202795,-27.4899377563,29.903846915,1,3,0,0,0,0,1,0,4,3,0,0,4,1,3,1,0,0,0,0,2,2,1,0
CHEMBL203013,-28.7683433811,31.1843852398,1,3,0,3,0,0,1,2,4,3,0,4,3,1,3,3,0,0,0,4,2,2,1,4
CHEMBL203025,-18.5113432413,29.5059791331,1,4,0,0,0,0,1,0,0,3,1,0,3,4,3,1,0,0,0,0,2,2,4,0
CHEMBL2031737,6.4452976859,-6.90977461367,3,1,2,3,3,1,3,1,4,4,1,3,2,0,2,2,2,4,2,4,3,4,2,4
CHEMBL2032049,19.4890328952,-22.4796507785,3,3,3,3,1,3,0,1,1,4,4,4,2,3,0,4,3,4,4,4,3,4,4,4
CHEMBL203230,-29.1601056955,29.9533662657,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL203393,-26.8178584474,30.6545531881,1,3,0,0,0,0,1,0,4,3,0,0,3,1,3,1,0,0,0,0,2,2,1,0
CHEMBL203396,-26.2286943801,30.8144626912,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL2037430,18.8907141965,13.35688435,1,1,2,3,2,3,2,3,0,1,3,2,3,4,4,3,2,1,1,4,1,3,4,4
CHEMBL2037431,22.1308053909,13.1977282726,1,1,2,3,2,3,2,3,0,1,3,2,3,4,4,3,2,1,1,4,1,3,4,4
CHEMBL2037521,21.7836746157,12.126824732,1,1,2,3,2,3,2,3,0,4,3,2,3,4,4,3,2,3,1,4,1,3,4,4
CHEMBL2037522,20.6504517287,12.0501706149,1,1,2,3,2,3,2,3,0,4,3,4,3,4,4,3,2,3,1,4,1,3,4,4
CHEMBL2037530,21.4322773278,19.5686067421,1,1,2,3,2,3,2,3,0,4,3,2,1,0,2,3,2,1,1,4,1,3,4,4
CHEMBL2037531,21.3411432559,19.0221494395,1,1,2,3,2,1,2,3,0,4,3,2,2,0,2,3,2,3,1,4,1,3,4,4
CHEMBL205671,-26.8766330376,31.4229416973,1,3,0,0,0,0,1,0,4,3,0,0,3,1,3,1,0,0,0,0,2,2,1,0
CHEMBL2058407,-24.8832669893,4.99340296041,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058408,-25.592020441,4.1916738273,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058409,-26.3670797341,3.77101902698,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058415,-25.4200158156,5.60216049939,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058416,-26.0606452439,5.37437612257,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058417,-26.311212882,5.15540273127,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058418,-26.9354318001,4.44166348035,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058419,-26.5266621545,6.17530661187,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058420,-28.0731809404,5.88951666654,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058426,-26.5272722967,6.94639052867,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
